room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
19415203,1426,1405952,Entire home/apt,,New Orleans,,BYWATER,0,0.0,16,7.0,,899.0,,2017-07-10 04:35:20.921751,29.963908,-90.051475,0101000020E6100000F163CC5D4B8356C04F5AB8ACC2F63D40
18791534,1426,130759687,Entire home/apt,,New Orleans,,CENTRAL CITY - MAGNOLIA,0,0.0,6,3.0,,780.0,,2017-07-10 04:35:20.136856,29.931781,-90.086968,0101000020E61000001BF33AE2908556C0C0081A3389EE3D40
18789386,1426,130759687,Entire home/apt,,New Orleans,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,0,0.0,4,2.0,,600.0,,2017-07-10 04:35:14.573765,29.935459,-90.069381,0101000020E6100000AF7D01BD708456C0B6BFB33D7AEF3D40
921594,1426,7795,Entire home/apt,,New Orleans,,MILAN,29,5.0,6,3.0,,400.0,,2017-07-10 04:35:07.744295,29.930076,-90.091543,0101000020E610000060CB2BD7DB8556C064CBF27519EE3D40
2412909,1426,10621726,Entire home/apt,,New Orleans,,SEVENTH WARD,15,5.0,14,4.0,,472.0,,2017-07-10 04:35:05.933202,29.968115,-90.064883,0101000020E61000003FC4060B278456C05DC47762D6F73D40
10436144,1426,19859194,Entire home/apt,,New Orleans,,SEVENTH WARD,13,3.5,16,2.0,,325.0,,2017-07-10 04:35:01.476638,29.969049,-90.057734,0101000020E61000008177F2E9B18356C0B438639813F83D40
13683253,1426,26169667,Entire home/apt,,New Orleans,,BAYOU ST. JOHN,19,5.0,10,5.0,,317.0,,2017-07-10 04:34:58.196619,29.971449,-90.085862,0101000020E6100000077E54C37E8556C05EBBB4E1B0F83D40
19056392,1426,32715567,Entire home/apt,,New Orleans,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,0,0.0,6,3.0,,400.0,,2017-07-10 04:34:58.168150,29.938335,-90.071017,0101000020E6100000711DE38A8B8456C031B1F9B836F03D40
14918567,1426,30875143,Entire home/apt,,New Orleans,,ST. THOMAS HOUSING DEV,17,5.0,6,2.0,,199.0,,2017-07-10 04:33:37.679546,29.924416,-90.072109,0101000020E6100000D32F116F9D8456C02EE6E786A6EC3D40
16703535,1426,100424001,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,18,4.5,7,2.0,,49.0,,2017-07-10 04:31:12.506843,29.957575,-90.073657,0101000020E6100000C687D9CBB68456C09A779CA223F53D40
14197357,1426,86090795,Entire home/apt,,New Orleans,,EDGELAKE - LITTLE WOODS,7,4.5,4,2.0,,50.0,,2017-07-10 04:31:10.108119,30.038926,-89.996183,0101000020E610000032755776C17F56C0CFF6E80DF7093E40
9313421,1426,48341479,Entire home/apt,,New Orleans,,BYWATER,0,0.0,16,9.0,,1500.0,,2017-07-10 04:31:05.001929,29.965596,-90.051123,0101000020E6100000B3446799458356C0FF25A94C31F73D40
7481926,1426,29417714,Entire home/apt,,New Orleans,,AUDUBON - UNIVERSITY,0,0.0,4,2.0,,950.0,,2017-07-10 04:31:02.699429,29.922685,-90.116196,0101000020E610000044FB58C16F8756C080828B1535EC3D40
13334507,1426,64302001,Entire home/apt,,New Orleans,,SEVENTH WARD,22,4.5,16,5.0,,650.0,,2017-07-10 04:30:59.632907,29.96925,-90.064914,0101000020E61000005DC30C8D278456C0E3A59BC420F83D40
8390774,1426,3761479,Entire home/apt,,New Orleans,,ST. THOMAS HOUSING DEV,14,5.0,9,3.0,,635.0,,2017-07-10 04:30:58.154191,29.929512,-90.072728,0101000020E610000039605793A78456C0533D997FF4ED3D40
16080808,1426,104792142,Entire home/apt,,New Orleans,,SEVENTH WARD,1,0.0,10,5.0,,689.0,,2017-07-10 04:30:58.151462,29.972984,-90.070698,0101000020E61000002079E750868456C00188BB7A15F93D40
14825781,1426,2191889,Entire home/apt,,New Orleans,,LEONIDAS - WEST CARROLLTON,6,5.0,10,4.0,,600.0,,2017-07-10 04:30:58.136412,29.951159,-90.135902,0101000020E6100000815D4D9EB28856C0CB4BFE277FF33D40
947955,1426,5139385,Entire home/apt,,New Orleans,,SIXTH WARD - TREME - LAFITTE,68,4.5,12,6.0,,600.0,,2017-07-10 04:30:58.128073,29.972073,-90.07366,0101000020E61000007FC16ED8B68456C01A53B0C6D9F83D40
1470392,1426,7872860,Entire home/apt,,New Orleans,,EAST RIVERSIDE,1,0.0,6,3.0,,375.0,,2017-07-10 04:30:52.610092,29.91826,-90.093117,0101000020E6100000E86C01A1F58556C097395D1613EB3D40
10987253,1426,57007344,Entire home/apt,,New Orleans,,ST. ROCH,0,0.0,6,2.0,,400.0,,2017-07-10 04:30:49.666411,29.97517,-90.0523,0101000020E61000002C6519E2588356C0520ABABDA4F93D40
19295429,1426,135120836,Entire home/apt,,New Orleans,,TALL TIMBERS - BRECHTEL,0,0.0,10,4.0,,380.0,,2017-07-10 04:30:48.618356,29.913284,-90.003257,0101000020E6100000EB1ED95C358056C0C7F5EFFACCE93D40
18110372,1426,9450114,Entire home/apt,,New Orleans,,BYWATER,5,5.0,4,1.0,,350.0,,2017-07-10 04:30:47.188098,29.964405,-90.050821,0101000020E6100000CD3CB9A6408356C05019FF3EE3F63D40
11474214,1426,18152811,Entire home/apt,,New Orleans,,BAYOU ST. JOHN,5,5.0,8,3.0,,450.0,,2017-07-10 04:30:45.598071,29.976758,-90.07923,0101000020E61000002CB7B41A128556C03B1BF2CF0CFA3D40
5679739,1426,15226489,Entire home/apt,,New Orleans,,FAIRGROUNDS - BROAD,14,5.0,5,2.0,,400.0,,2017-07-10 04:30:45.586365,29.977266,-90.078768,0101000020E61000002AFEEF880A8556C0247EC51A2EFA3D40
17682419,1426,3208464,Entire home/apt,,New Orleans,,SEVENTH WARD,2,0.0,6,3.0,,450.0,,2017-07-10 04:30:44.713280,29.980621,-90.072727,0101000020E610000051A2258FA78456C054C554FA09FB3D40
995213,1426,5465617,Entire home/apt,,New Orleans,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,72,5.0,8,3.0,,450.0,,2017-07-10 04:30:44.705394,29.938222,-90.071969,0101000020E6100000DA54DD239B8456C0416326512FF03D40
4286404,1426,16702162,Entire home/apt,,New Orleans,,BYWATER,8,5.0,6,3.0,,475.0,,2017-07-10 04:30:39.106286,29.963308,-90.040371,0101000020E61000003C2D3F70958256C0A5F9635A9BF63D40
13373254,1426,783070,Entire home/apt,,New Orleans,,BROADMOOR,44,5.0,16,6.0,,199.0,,2017-07-10 04:28:33.694040,29.944651,-90.098184,0101000020E6100000643F8BA5488656C03A22DFA5D4F13D40
866070,1426,2488332,Entire home/apt,,New Orleans,,EAST CARROLLTON,50,4.5,4,2.0,,50.0,,2017-07-10 04:20:48.330220,29.949837,-90.124661,0101000020E61000008C852172FA8756C0DF87838428F33D40
14670206,1426,24831061,Entire home/apt,,New Orleans,,MID-CITY,1,0.0,6,2.0,,41.0,,2017-07-10 04:20:48.320944,29.98217,-90.107136,0101000020E61000005A0EF450DB8656C0C11C3D7E6FFB3D40
16206483,1426,7707879,Entire home/apt,,New Orleans,,MID-CITY,12,5.0,6,3.0,,50.0,,2017-07-10 04:20:48.301562,29.965561,-90.096109,0101000020E61000007BF65CA6268656C0064B75012FF73D40
16470367,1426,1873628,Entire home/apt,,New Orleans,,ALGIERS WHITNEY,6,5.0,4,2.0,,50.0,,2017-07-10 04:20:48.297171,29.948818,-90.040644,0101000020E6100000D5B14AE9998256C02BDB87BCE5F23D40
18703399,1426,532736,Entire home/apt,,New Orleans,,FAIRGROUNDS - BROAD,1,0.0,3,2.0,,48.0,,2017-07-10 04:20:47.394735,29.980578,-90.075926,0101000020E6100000A1BAB9F8DB8456C0562DE92807FB3D40
14203244,1426,79167221,Entire home/apt,,New Orleans,,EAST RIVERSIDE,69,4.5,5,2.0,,49.0,,2017-07-10 04:20:47.392610,29.919492,-90.094798,0101000020E61000007A6EA12B118656C003EFE4D363EB3D40
17123083,1426,98022612,Entire home/apt,,New Orleans,,ST. CLAUDE,3,5.0,3,2.0,,40.0,,2017-07-10 04:20:46.356954,29.968667,-90.044354,0101000020E610000098DC28B2D68256C0E5B67D8FFAF73D40
19230624,1426,6977262,Entire home/apt,,New Orleans,,MID-CITY,0,0.0,6,3.0,,1000.0,,2017-07-10 04:20:44.458309,29.976313,-90.101896,0101000020E6100000F7E5CC76858656C0DFA815A6EFF93D40
18306829,1426,103273056,Entire home/apt,,New Orleans,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,0,0.0,13,6.0,,1100.0,,2017-07-10 04:20:44.431058,29.934123,-90.078644,0101000020E6100000B401D880088556C0007157AF22EF3D40
19384713,1426,1405952,Entire home/apt,,New Orleans,,MARIGNY,0,0.0,16,6.0,,899.0,,2017-07-10 04:20:43.792656,29.965805,-90.052346,0101000020E6100000E48409A3598356C0335019FF3EF73D40
18790373,1426,130759687,Entire home/apt,,New Orleans,,CENTRAL CITY - MAGNOLIA,0,0.0,7,3.0,,750.0,,2017-07-10 04:20:43.790591,29.930456,-90.088443,0101000020E6100000D923D40CA98556C0F25D4A5D32EE3D40
5481177,1426,28424973,Entire home/apt,,New Orleans,,MARIGNY,7,5.0,8,4.0,,722.0,,2017-07-10 04:20:43.786599,29.964998,-90.060806,0101000020E6100000A359D93EE48356C096B4E21B0AF73D40
3979839,1426,20627474,Entire home/apt,,New Orleans,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,50,5.0,12,5.0,,800.0,,2017-07-10 04:20:43.780930,29.937474,-90.072245,0101000020E61000002B137EA99F8456C0AED9CA4BFEEF3D40
19564272,1426,27167003,Entire home/apt,,New Orleans,,FAIRGROUNDS - BROAD,0,0.0,8,0.0,,799.0,,2017-07-10 04:20:43.773541,29.980375,-90.08188,0101000020E6100000938C9C853D8556C0E5D022DBF9FA3D40
4323667,1426,22449191,Entire home/apt,,New Orleans,,SIXTH WARD - TREME - LAFITTE,60,4.5,16,8.0,,995.0,,2017-07-10 04:20:41.665584,29.968352,-90.069489,0101000020E6100000A29BFD81728456C02504ABEAE5F73D40
5602492,1426,27287463,Entire home/apt,,New Orleans,,SIXTH WARD - TREME - LAFITTE,63,4.5,10,5.0,,716.0,,2017-07-10 04:20:41.663614,29.970787,-90.078616,0101000020E61000004F3C670B088556C0C861307F85F83D40
7143448,1426,20627474,Entire home/apt,,New Orleans,,CENTRAL CITY - MAGNOLIA,25,5.0,6,3.0,,800.0,,2017-07-10 04:20:41.650385,29.934501,-90.084837,0101000020E6100000681F2BF86D8556C04D1421753BEF3D40
17637691,1426,75762556,Entire home/apt,,New Orleans,,GENTILLY TERRACE,0,0.0,16,8.0,,681.0,,2017-07-10 04:20:38.700977,29.998109,-90.057919,0101000020E61000004AB4E4F1B48356C0E0D7481284FF3D40
5122008,1426,17015231,Entire home/apt,,New Orleans,,EAST CARROLLTON,13,4.5,12,6.0,,574.0,,2017-07-10 04:20:38.698351,29.95107,-90.122694,0101000020E6100000965AEF37DA8756C0EC34D25279F33D40
4941635,1426,2775826,Entire home/apt,,New Orleans,,SIXTH WARD - TREME - LAFITTE,64,5.0,6,3.0,,600.0,,2017-07-10 04:20:38.694089,29.972122,-90.073313,0101000020E6100000C9570229B18456C0DCB8C5FCDCF83D40
9462594,1426,29048742,Entire home/apt,,New Orleans,,BLACK PEARL,1,0.0,6,3.0,,675.0,,2017-07-10 04:20:38.691936,29.940675,-90.13452,0101000020E61000001B2AC6F99B8856C0302AA913D0F03D40
18236952,1426,746184,Entire home/apt,,New Orleans,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,0,0.0,15,5.0,,695.0,,2017-07-10 04:20:38.681221,29.934519,-90.073293,0101000020E6100000A6811FD5B08456C09A7D1EA33CEF3D40
17494217,1426,118534787,Entire home/apt,,New Orleans,,MARLYVILLE - FONTAINBLEAU,0,0.0,13,6.0,,600.0,,2017-07-10 04:20:35.165028,29.946509,-90.110945,0101000020E6100000E7A90EB9198756C0A25EF0694EF23D40
13397049,1426,70818097,Entire home/apt,,New Orleans,,GARDEN DISTRICT,12,5.0,10,5.0,,600.0,,2017-07-10 04:20:35.137843,29.928583,-90.083834,0101000020E6100000BE1248895D8556C01F9F909DB7ED3D40
7756863,1426,11492444,Entire home/apt,,New Orleans,,SIXTH WARD - TREME - LAFITTE,5,5.0,8,4.0,,570.0,,2017-07-10 04:20:34.293985,29.971753,-90.072521,0101000020E61000007CD11E2FA48456C036CAFACDC4F83D40
450446,1426,2236704,Entire home/apt,,New Orleans,,MID-CITY,21,4.5,8,4.0,,575.0,,2017-07-10 04:20:34.270633,29.971039,-90.09505,0101000020E6100000075F984C158656C0FB230C0396F83D40
9993175,1426,12154,Entire home/apt,,New Orleans,,SEVENTH WARD,11,5.0,9,4.0,,595.0,,2017-07-10 04:20:33.269977,29.969678,-90.057619,0101000020E610000035289A07B08356C093A641D13CF83D40
18004231,1426,118063500,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,0,0.0,6,2.0,,598.0,,2017-07-10 04:20:33.267640,29.951533,-90.06825,0101000020E6100000EE7C3F355E8456C09510ACAA97F33D40
18685320,1426,53588487,Entire home/apt,,New Orleans,,SIXTH WARD - TREME - LAFITTE,0,0.0,11,5.0,,675.0,,2017-07-10 04:20:33.260477,29.970636,-90.073038,0101000020E6100000605793A7AC8456C0FC51D4997BF83D40
17251772,1426,115917577,Entire home/apt,,New Orleans,,AUDUBON - UNIVERSITY,3,4.5,14,7.0,,550.0,,2017-07-10 04:20:33.253857,29.939687,-90.117709,0101000020E6100000795C548B888756C0F279C5538FF03D40
10571484,1426,53944862,Entire home/apt,,New Orleans,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,11,5.0,16,6.0,,700.0,,2017-07-10 04:20:33.250644,29.934012,-90.077341,0101000020E6100000F568AA27F38456C0511212691BEF3D40
16742283,1426,5606224,Entire home/apt,,New Orleans,,EAST RIVERSIDE,0,0.0,8,4.0,,600.0,,2017-07-10 04:20:33.248398,29.921026,-90.092956,0101000020E6100000E3FDB8FDF28556C005C4245CC8EB3D40
14181496,1426,85842976,Entire home/apt,,New Orleans,,SEVENTH WARD,4,5.0,10,5.0,,600.0,,2017-07-10 04:20:33.246302,29.980981,-90.069571,0101000020E61000000070ECD9738456C054FF209221FB3D40
1738168,1426,9019370,Entire home/apt,,New Orleans,,WEST RIVERSIDE,92,5.0,8,4.0,,599.0,,2017-07-10 04:20:33.243744,29.919807,-90.104838,0101000020E6100000325871AAB58656C0C2A1B77878EB3D40
6134469,1426,31825950,Entire home/apt,,New Orleans,,AUDUBON - UNIVERSITY,10,5.0,6,3.0,,600.0,,2017-07-10 04:20:33.235026,29.919123,-90.125539,0101000020E6100000D8D7BAD4088856C05C001AA54BEB3D40
11376132,1426,43724872,Entire home/apt,,New Orleans,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,11,5.0,10,4.0,,550.0,,2017-07-10 04:20:32.230955,29.933171,-90.076781,0101000020E610000011FDDAFAE98456C05C936E4BE4EE3D40
10132016,1426,51995923,Entire home/apt,,New Orleans,,SEVENTH WARD,27,5.0,8,4.0,,600.0,,2017-07-10 04:20:32.227363,29.976574,-90.073587,0101000020E61000004A9A3FA6B58456C0B81FF0C000FA3D40
17610634,1426,103273056,Entire home/apt,,New Orleans,,CENTRAL BUSINESS DISTRICT,4,5.0,8,4.0,,650.0,,2017-07-10 04:20:32.220180,29.951083,-90.074007,0101000020E6100000342BDB87BC8456C015C8EC2C7AF33D40
3858760,1426,19859194,Entire home/apt,,New Orleans,,VIEUX CARRE,34,4.5,16,3.0,,600.0,,2017-07-10 04:20:32.212566,29.960762,-90.056968,0101000020E6100000C93A1C5DA58356C0533D997FF4F53D40
17889063,1426,20627474,Entire home/apt,,New Orleans,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,4,5.0,10,5.0,,652.0,,2017-07-10 04:20:32.208758,29.938146,-90.07146,0101000020E610000038BEF6CC928456C08BDF14562AF03D40
4476787,1426,16304644,Entire home/apt,,New Orleans,,UPTOWN,39,5.0,15,6.0,,650.0,,2017-07-10 04:20:32.203850,29.929917,-90.103959,0101000020E6100000FE47A643A78656C093FE5E0A0FEE3D40
10121225,1426,48618586,Entire home/apt,,New Orleans,,LAKE CATHERINE,4,4.5,10,3.0,,352.0,,2017-07-10 04:20:30.446333,30.138586,-89.753338,0101000020E6100000613596B0367056C0F7AE415F7A233E40
18627753,1426,97320777,Entire home/apt,,New Orleans,,EAST RIVERSIDE,0,0.0,12,4.0,,405.0,,2017-07-10 04:20:30.442130,29.919285,-90.090827,0101000020E610000001A60C1CD08556C00FB4024356EB3D40
11906519,1426,48618586,Entire home/apt,,New Orleans,,LAKE CATHERINE,1,0.0,8,3.0,,384.0,,2017-07-10 04:20:30.439886,30.129923,-89.762371,0101000020E6100000CE1ABCAFCA7056C08BFF3BA242213E40
1287841,1426,7003763,Entire home/apt,,New Orleans,,BYWATER,14,5.0,12,4.0,,436.0,,2017-07-10 04:20:30.437059,29.961988,-90.031379,0101000020E6100000FFB1101D028256C0FB2477D844F63D40
18788399,1426,130759687,Entire home/apt,,New Orleans,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,0,0.0,4,2.0,,500.0,,2017-07-10 04:20:30.434720,29.937654,-90.0701,0101000020E6100000C6DCB5847C8456C0ADF6B0170AF03D40
18941854,1426,25684584,Entire home/apt,,New Orleans,,ST. ROCH,0,0.0,12,4.0,,409.0,,2017-07-10 04:20:28.820770,29.973905,-90.052777,0101000020E6100000C93EC8B2608356C02F698CD651F93D40
18915100,1426,131831473,Entire home/apt,,New Orleans,,ST. ROCH,0,0.0,10,5.0,,475.0,,2017-07-10 04:20:28.811692,29.985307,-90.05065,0101000020E6100000B7627FD93D8356C016855D143DFC3D40
19290207,1426,125204161,Entire home/apt,,New Orleans,,BAYOU ST. JOHN,0,0.0,10,5.0,,369.0,,2017-07-10 04:20:28.793114,29.970694,-90.084283,0101000020E6100000F62686E4648556C0666CE8667FF83D40
5807280,1426,10621726,Entire home/apt,,New Orleans,,SIXTH WARD - TREME - LAFITTE,13,4.5,12,3.0,,400.0,,2017-07-10 04:20:27.239518,29.965483,-90.065997,0101000020E610000095287B4B398456C00ED8D5E429F73D40
8558110,1426,23621291,Entire home/apt,,New Orleans,,MILAN,14,5.0,10,4.0,,425.0,,2017-07-10 04:20:27.218841,29.930952,-90.099725,0101000020E6100000FE65F7E4618656C05325CADE52EE3D40
5774920,1426,5622104,Entire home/apt,,New Orleans,,UPTOWN,6,5.0,6,2.0,,499.0,,2017-07-10 04:20:25.507944,29.922378,-90.106074,0101000020E61000002E3D9AEAC98656C0C58CF0F620EC3D40
17188963,1426,115696981,Entire home/apt,,New Orleans,,GENTILLY TERRACE,0,0.0,6,2.0,,374.0,,2017-07-10 04:20:25.503091,30.007011,-90.048767,0101000020E6100000F0879FFF1E8356C056B60F79CB013E40
10476839,1426,24831365,Entire home/apt,,New Orleans,,GENTILLY TERRACE,24,4.5,10,5.0,,495.0,,2017-07-10 04:20:23.330314,30.004334,-90.052854,0101000020E61000009E5DBEF5618356C0C84274081C013E40
18084725,1426,34312506,Entire home/apt,,New Orleans,,BAYOU ST. JOHN,1,0.0,6,3.0,,400.0,,2017-07-10 04:20:21.964143,29.972835,-90.0858,0101000020E6100000CC7F48BF7D8556C07767EDB60BF93D40
15286015,1426,22892730,Entire home/apt,,New Orleans,,MID-CITY,16,4.5,6,3.0,,315.0,,2017-07-10 04:20:21.956951,29.963861,-90.092901,0101000020E610000001310917F28556C0CEE33098BFF63D40
2158926,1426,214136,Entire home/apt,,New Orleans,,MARIGNY,39,5.0,10,6.0,,342.0,,2017-07-10 04:20:10.609188,29.964433,-90.053682,0101000020E61000009198A0866F8356C0E42EC214E5F63D40
18703340,1426,56280626,Entire home/apt,,New Orleans,,ST. CLAUDE,0,0.0,8,3.0,,350.0,,2017-07-10 04:20:09.804411,29.967361,-90.039789,0101000020E6100000656F29E78B8256C0056D72F8A4F73D40
10262374,1426,3610952,Entire home/apt,,New Orleans,,FAIRGROUNDS - BROAD,1,0.0,6,2.0,,425.0,,2017-07-10 04:20:09.788935,29.979045,-90.082388,0101000020E61000004D6551D8458556C0F44F70B1A2FA3D40
13334686,1426,24831061,Entire home/apt,,New Orleans,,CENTRAL CITY - MAGNOLIA,32,4.5,13,4.0,,345.0,,2017-07-10 04:20:09.784582,29.937601,-90.079294,0101000020E610000038312427138556C068B27F9E06F03D40
16137505,1426,105282976,Entire home/apt,,New Orleans,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,12,5.0,16,6.0,,350.0,,2017-07-10 04:20:09.778431,29.927803,-90.075759,0101000020E61000002CD8463CD98456C07521567F84ED3D40
10435218,1426,19859194,Entire home/apt,,New Orleans,,SEVENTH WARD,16,4.5,16,2.0,,465.0,,2017-07-10 04:20:09.773117,29.969873,-90.058975,0101000020E61000000612143FC68356C0FE45D09849F83D40
4290479,1426,1574576,Entire home/apt,,New Orleans,,LAKEWOOD-WEST END,12,4.5,8,3.0,,350.0,,2017-07-10 04:20:09.768869,30.002128,-90.117312,0101000020E61000006ADB300A828756C0E867EA758B003E40
10226219,1426,37674417,Entire home/apt,,New Orleans,,ST. THOMAS HOUSING DEV,39,5.0,8,4.0,,400.0,,2017-07-10 04:20:09.766187,29.92887,-90.071321,0101000020E610000027A1F485908456C04B3CA06CCAED3D40
6019373,1426,25684584,Entire home/apt,,New Orleans,,ST. ROCH,34,5.0,16,4.0,,400.0,,2017-07-10 04:20:07.336132,29.971579,-90.056927,0101000020E61000009AD024B1A48356C0FA7ABE66B9F83D40
11756032,1426,48273922,Entire home/apt,,New Orleans,,CENTRAL CITY - MAGNOLIA,30,5.0,10,5.0,,450.0,,2017-07-10 04:20:07.333599,29.934264,-90.080475,0101000020E610000052499D80268556C084D4EDEC2BEF3D40
19545087,1426,105867815,Entire home/apt,,New Orleans,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,0,0.0,10,3.0,,400.0,,2017-07-10 04:20:03.768802,29.941911,-90.069865,0101000020E6100000A4880CAB788456C01FBE4C1421F13D40
18685167,1426,129862213,Entire home/apt,,New Orleans,,ST. THOMAS AREA - LOWER GARDEN DISTRICT,2,0.0,4,2.0,,375.0,,2017-07-10 04:20:03.757785,29.941288,-90.066234,0101000020E610000087F8872D3D8456C0041E1840F8F03D40
1521005,1426,8118306,Entire home/apt,,New Orleans,,LEONIDAS - WEST CARROLLTON,75,5.0,10,4.0,,350.0,,2017-07-10 04:20:03.740579,29.962939,-90.120703,0101000020E6100000DD611399B98756C0FE0A992B83F63D40
16189237,1426,87969031,Entire home/apt,,New Orleans,,MARIGNY,13,5.0,10,4.0,,349.0,,2017-07-10 04:20:02.796828,29.965525,-90.05673,0101000020E6100000EFACDD76A18356C06C787AA52CF73D40
