room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
15132769,1498,6837985,Entire home/apt,,Asheville,,Asheville,21,5.0,4,0.0,,88.0,,W AVL Gypsy Zen Den~ Family Friendly,2017-07-20 02:58:03.635155,35.577031,-82.622703,0101000020E6100000C007AF5DDAA754C09BE3DC26DCC94140
18615224,1498,113219123,Entire home/apt,,Asheville,,Asheville,10,5.0,4,1.0,,99.0,,New Craftsman-Style Home in Historic Neighborhood,2017-07-20 02:58:02.134393,35.58348,-82.573478,0101000020E61000006EBE11DDB3A454C05FEFFE78AFCA4140
14805266,1498,64825951,Entire home/apt,,Asheville,,Asheville,12,5.0,3,1.0,,144.0,,"""Hops,"" Skip and a Jump to Downtown and River Arts",2017-07-20 02:57:39.793119,35.590486,-82.564364,0101000020E61000008BC22E8A1EA454C0785F950B95CB4140
15780601,1498,88468262,Entire home/apt,,Asheville,,Asheville,23,5.0,4,1.0,,109.0,,Artist's Apartment in Hip West Asheville,2017-07-20 02:57:30.564172,35.588006,-82.602421,0101000020E61000001D5BCF108EA654C007EDD5C743CB4140
14489067,1498,45315603,Entire home/apt,,Asheville,,Formerly ETJ,6,5.0,3,1.0,,112.0,,Lovely apartment ONLY 12min from DT Asheville,2017-07-20 02:57:30.556601,35.539783,-82.659253,0101000020E61000008EB27E3331AA54C0E8F7FD9B17C54140
19787532,1498,139692951,Entire home/apt,,Asheville,,Asheville,0,0.0,4,1.0,,105.0,,Montford Upscale Vintage Private Apt: Walk 2 Dtwn!,2017-07-20 02:57:30.542887,35.601703,-82.565404,0101000020E6100000C44142942FA454C0DA73999A04CD4140
4895765,1498,5035186,Entire home/apt,,Asheville,,Asheville,225,5.0,4,1.0,,115.0,,Beautiful Kenilworth Jewel,2017-07-20 02:57:28.539909,35.57424,-82.532876,0101000020E6100000B134F0A31AA254C00C0742B280C94140
15467289,1498,96294317,Entire home/apt,,Asheville,,Asheville,43,4.5,4,1.0,,104.0,,"Amazing, One of a Kind, Green Home in W. Asheville",2017-07-20 02:57:26.965762,35.566269,-82.597973,0101000020E610000006B98B3045A654C08BDEA9807BC84140
11811039,1498,2566529,Entire home/apt,,Asheville,,Asheville,48,5.0,4,1.0,,95.0,,N. Asheville Retreat with King Bed and Views,2017-07-20 02:57:24.914642,35.641244,-82.573081,0101000020E6100000603DEE5BADA454C0CC608C4814D24140
17794306,1498,109638953,Entire home/apt,,Asheville,,Asheville,48,5.0,5,1.0,,100.0,,Beer City Room - Heart of West Asheville!,2017-07-20 02:57:22.851160,35.582908,-82.592265,0101000020E6100000306475ABE7A554C0D449B6BA9CCA4140
17992163,1498,33316174,Entire home/apt,,Asheville,,Asheville,1,0.0,4,2.0,,75.0,,Charming Downtown-Adjacent Asheville Home,2017-07-20 02:57:17.207201,35.563866,-82.507872,0101000020E610000077A38FF980A054C0C5A9D6C22CC84140
1223655,1498,427027,Entire home/apt,,Asheville,,Asheville,30,5.0,12,4.0,,288.0,,Handsome Chic Loft Downtown,2017-07-20 02:57:07.768539,35.596719,-82.553623,0101000020E61000000FD4298F6EA354C06FF3C64961CC4140
9794899,1498,50478143,Entire home/apt,,Asheville,,Asheville,17,5.0,4,1.0,,205.0,,DOWNTOWN AVL LOFT--GREAT LOCATION!!,2017-07-20 02:57:05.925190,35.595199,-82.553883,0101000020E6100000DDB3AED172A354C053CE177B2FCC4140
840696,1498,4390477,Entire home/apt,,Asheville,,Asheville,218,5.0,4,3.0,,224.0,,"VIEWS! Luxury home near DOWNTOWN, close 2 Biltmore",2017-07-20 02:57:02.973706,35.583947,-82.561612,0101000020E6100000A2427573F1A354C075CC79C6BECA4140
19629824,1498,9216883,Entire home/apt,,Asheville,,Asheville,0,0.0,8,3.0,,249.0,,Historic Haywood Haven,2017-07-20 02:57:01.647398,35.578425,-82.577683,0101000020E6100000211D1EC2F8A454C02B1895D409CA4140
12711954,1498,48937991,Entire home/apt,,Asheville,,Formerly ETJ,0,0.0,6,4.0,,195.0,,Mountain House with Hot Tub,2017-07-20 02:57:00.079987,35.554349,-82.489853,0101000020E61000003DB665C0599F54C000C974E8F4C64140
18928361,1498,96462574,Entire home/apt,,Asheville,,Asheville,0,0.0,8,3.0,,199.0,,Retreat Cabin- Includes meals and classes!,2017-07-20 02:56:59.419288,35.610445,-82.580266,0101000020E6100000C43E011423A554C0DC80CF0F23CE4140
18287668,1498,45577907,Entire home/apt,,Asheville,,Asheville,5,5.0,5,3.0,,195.0,,Restored 1926 home - walk downtown!,2017-07-20 02:56:59.414011,35.605271,-82.549257,0101000020E61000005706D50627A354C0CE1B278579CD4140
15850674,1498,3972304,Entire home/apt,,Asheville,,Formerly ETJ,10,5.0,6,3.0,,200.0,,Spacious West Asheville Home With Beautiful Views,2017-07-20 02:56:59.406549,35.57914,-82.62882,0101000020E610000087C43D963EA854C019E76F4221CA4140
19673542,1498,10074261,Entire home/apt,,Asheville,,Asheville,0,0.0,6,3.0,,198.0,,Hike & 60-minute Massage Tour,2017-07-20 02:56:59.389326,35.593992,-82.556405,0101000020E61000002D95B7239CA354C0F60A0BEE07CC4140
13397329,1498,48532125,Entire home/apt,,Asheville,,Asheville,26,5.0,5,2.0,,150.0,,Westville Cottage: Pet Friendly Historic Bungalow,2017-07-20 02:56:56.253126,35.580556,-82.596801,0101000020E6100000164ED2FC31A654C090BFB4A84FCA4140
8895397,1498,2661590,Entire home/apt,,Asheville,,Asheville,31,5.0,4,2.0,,159.0,,Cozy 2 bedroom. Short walk to WAVL,2017-07-20 02:56:53.098417,35.583944,-82.592427,0101000020E61000001D91EF52EAA554C004594FADBECA4140
16774726,1498,111386122,Entire home/apt,,Asheville,,Asheville,28,5.0,5,2.0,,150.0,,The Bungalow On Norwood: a slight British Invasion,2017-07-20 02:56:53.090444,35.614571,-82.551104,0101000020E6100000772CB64945A354C0F6083543AACE4140
444540,1498,2208876,Entire home/apt,,Asheville,,Asheville,92,5.0,2,1.0,,140.0,,Downtown Tiny House,2017-07-20 02:56:52.398036,35.591148,-82.552533,0101000020E61000007D3D5FB35CA354C0438CD7BCAACB4140
19229221,1498,427027,Entire home/apt,,Asheville,,Asheville,1,0.0,4,0.0,,150.0,,Modern Bohemian Central Loft,2017-07-20 02:56:50.833851,35.596039,-82.551677,0101000020E6100000253D0CAD4EA354C0FD1186014BCC4140
2843256,1498,2939506,Entire home/apt,,Asheville,,Asheville,101,5.0,7,3.0,,175.0,,Great location! Walk to River Park,2017-07-20 02:56:50.824839,35.5703,-82.573238,0101000020E6100000C4B46FEEAFA454C054742497FFC84140
15481467,1498,9189011,Entire home/apt,,Asheville,,Asheville,44,5.0,4,2.0,,175.0,,"Avid Traveler HQ, Your Homebase For Adventures",2017-07-20 02:56:50.811475,35.599297,-82.555995,0101000020E6100000546F0D6C95A354C0A3CB9BC3B5CC4140
3404146,1498,17167852,Entire home/apt,,Asheville,,Asheville,30,5.0,4,2.0,,139.0,,Close to Downtown 2BR; 30 day min,2017-07-20 02:56:50.093621,35.606687,-82.547285,0101000020E6100000D925AAB706A354C045F46BEBA7CD4140
4854313,1498,12516488,Entire home/apt,,Asheville,,Asheville,1,0.0,5,2.0,,125.0,,Bright  home--walk downtown--back porch sunsets,2017-07-20 02:56:49.149262,35.607904,-82.557575,0101000020E61000004D840D4FAFA354C0C58D5BCCCFCD4140
4830661,1498,9462156,Entire home/apt,,Asheville,,Asheville,47,5.0,4,1.0,,134.0,,Dog Friendly West Asheville Cottage,2017-07-20 02:56:48.335681,35.580139,-82.57742,0101000020E61000009B030473F4A454C02C11A8FE41CA4140
11672259,1498,48528642,Entire home/apt,,Asheville,,Asheville,23,5.0,5,1.0,,125.0,,Cozy Cottage Conveniently Located!,2017-07-20 02:56:48.328476,35.586208,-82.491571,0101000020E61000005E2A36E6759F54C0A8531EDD08CB4140
12144656,1498,43818498,Entire home/apt,,Asheville,,Formerly ETJ,28,5.0,4,2.0,,123.0,,Cottage McIntyre/Minutes to Dtown!,2017-07-20 02:56:48.325615,35.616627,-82.598961,0101000020E610000016A5846055A654C0516A2FA2EDCE4140
19871793,1498,107530088,Entire home/apt,,Asheville,,Asheville,0,0.0,2,1.0,,125.0,,Asheville Get Away,2017-07-20 02:56:46.769261,35.511623,-82.526791,0101000020E6100000F03499F1B6A154C0D270CADC7CC14140
15995355,1498,62667,Entire home/apt,,Asheville,,Asheville,25,5.0,3,1.0,,125.0,,Vibrant NEW Montford apartment- walk to downtown,2017-07-20 02:56:46.074856,35.602226,-82.560705,0101000020E6100000096D3997E2A354C08466D7BD15CD4140
5213038,1498,16596642,Entire home/apt,,Asheville,,Asheville,171,5.0,6,2.0,,130.0,,Strawbridge House,2017-07-20 02:56:46.066714,35.600648,-82.55765,0101000020E61000005227A089B0A354C033349E08E2CC4140
14757919,1498,13282355,Entire home/apt,,Asheville,,Asheville,30,5.0,2,1.0,,130.0,,Bear's Den in Historic Montford,2017-07-20 02:56:44.763131,35.59793,-82.566901,0101000020E610000076C4211B48A454C00DA661F888CC4140
14052114,1498,2553058,Entire home/apt,,Asheville,,Asheville,19,5.0,4,2.0,,139.0,,West Asheville Dream Bungalow Apartment,2017-07-20 02:56:44.758136,35.580499,-82.605982,0101000020E6100000BDFDB968C8A654C02C2E8ECA4DCA4140
6686924,1498,16339042,Entire home/apt,,Asheville,,Asheville,75,5.0,5,2.0,,135.0,,Mid Century Home Close DownTown,2017-07-20 02:56:44.752243,35.580181,-82.505704,0101000020E6100000355D4F745DA054C05B61FA5E43CA4140
7810101,1498,41116459,Entire home/apt,,Asheville,,Asheville,0,0.0,4,1.0,,120.0,,Beautiful apartment in Asheville,2017-07-20 02:56:43.200174,35.480875,-82.54474,0101000020E6100000AD342905DDA254C0643BDF4F8DBD4140
11242744,1498,58634762,Entire home/apt,,Asheville,,Asheville,38,5.0,4,2.0,,119.0,,"Clean, Comfy, close to Asheville",2017-07-20 02:56:42.575429,35.549705,-82.661685,0101000020E61000003ED00A0C59AA54C04EB9C2BB5CC64140
14168464,1498,23092470,Entire home/apt,,Asheville,,Asheville,86,5.0,4,1.0,,107.0,,"""B Flat"" Downtown!",2017-07-20 02:56:41.020875,35.590222,-82.552796,0101000020E61000000457790261A354C09AB0FD648CCB4140
14731106,1498,91729665,Entire home/apt,,Asheville,,Asheville,30,5.0,4,2.0,,104.0,,Private Bungalow Walking Distance to Downtown,2017-07-20 02:56:40.357528,35.609702,-82.564378,0101000020E61000003E25E7C41EA454C0242713B70ACE4140
9022608,1498,34263964,Entire home/apt,,Asheville,,Asheville,142,5.0,5,2.0,,119.0,,Walk to downtown in 8 Minutes!,2017-07-20 02:56:40.336966,35.606117,-82.552177,0101000020E61000009E2633DE56A354C05A46EA3D95CD4140
18912728,1498,52648308,Entire home/apt,,Asheville,,Asheville,2,0.0,4,1.0,,115.0,,Dogs welcome and family friendly!,2017-07-20 02:56:39.646764,35.577322,-82.541718,0101000020E6100000E469F981ABA254C073A1F2AFE5C94140
18178954,1498,5366546,Entire home/apt,,Asheville,,Asheville,12,5.0,4,2.0,,107.0,,Luxury Suite,2017-07-20 02:56:39.640156,35.617445,-82.556938,0101000020E610000094F947DFA4A354C0130A117008CF4140
13479400,1498,67061733,Entire home/apt,,Asheville,,Asheville,28,5.0,4,2.0,,119.0,,"2 BR, 1 BA home in hip West Asheville",2017-07-20 02:56:39.637476,35.57345,-82.581651,0101000020E6100000E2AB1DC539A554C013F241CF66C94140
9935590,1498,14320569,Entire home/apt,,Asheville,,Asheville,27,5.0,2,2.0,,115.0,,Charming Home--West Asheville,2017-07-20 02:56:39.620900,35.576092,-82.597774,0101000020E61000008B19E1ED41A654C05EBEF561BDC94140
15204868,1498,20583452,Entire home/apt,,Asheville,,Asheville,43,5.0,4,1.0,,110.0,,Downstairs Digs with Kitchen,2017-07-20 02:56:38.784378,35.57139,-82.548384,0101000020E6100000946934B918A354C077A1B94E23C94140
12052034,1498,3114042,Entire home/apt,,Asheville,,Asheville,49,5.0,2,1.0,,110.0,,Historic Montford Apartment,2017-07-20 02:56:38.777930,35.59866,-82.563893,0101000020E61000005F5CAAD216A454C031B610E4A0CC4140
7997863,1498,9878339,Entire home/apt,,Asheville,,Asheville,28,5.0,5,2.0,,89.0,,Spacious Lower-level Flat w/Patio,2017-07-20 02:56:36.542016,35.614953,-82.561209,0101000020E6100000234E27D9EAA354C0DEC9A7C7B6CE4140
3968877,1498,11584674,Entire home/apt,,Asheville,,Asheville,41,5.0,3,0.0,,95.0,,Fabulous Studio 7 min to downtown!,2017-07-20 02:56:35.125221,35.628805,-82.573228,0101000020E6100000B2497EC4AFA454C0D847A7AE7CD04140
3268390,1498,16526258,Entire home/apt,,Asheville,,Asheville,147,5.0,2,0.0,,95.0,,"Kitchenette Studio, Close to Lake and Downtown",2017-07-20 02:56:35.120694,35.628851,-82.571307,0101000020E6100000753E3C4B90A454C0488787307ED04140
17908639,1498,13167283,Entire home/apt,,Asheville,,Asheville,8,5.0,6,2.0,,89.0,,Country in the City Pet and Family Friendly,2017-07-20 02:56:35.104031,35.573797,-82.623861,0101000020E6100000FE0FB056EDA754C07EC51A2E72C94140
1711119,1498,6705868,Entire home/apt,,Asheville,,Formerly ETJ,5,5.0,2,1.0,,85.0,,The Humble Asheville Cottage,2017-07-20 02:56:33.637996,35.517532,-82.596467,0101000020E61000002B89EC832CA654C01651137D3EC24140
1290287,1498,7016627,Entire home/apt,,Asheville,,Asheville,24,5.0,5,3.0,,88.0,,West Asheville Family Home & Garden,2017-07-20 02:56:32.346842,35.573559,-82.604859,0101000020E61000003EEC8502B6A654C0CAA99D616AC94140
14963589,1498,47114362,Entire home/apt,,Asheville,,Formerly ETJ,50,5.0,2,1.0,,81.0,,Cozy Cottage in the Woods Near Biltmore,2017-07-20 02:56:32.318395,35.54537,-82.50979,0101000020E6100000FB743C66A0A054C0191C25AFCEC54140
7665386,1498,40234911,Entire home/apt,,Asheville,,Asheville,103,4.5,4,1.0,,85.0,,West Asheville prime location,2017-07-20 02:56:30.209744,35.579071,-82.594233,0101000020E61000000E4DD9E907A654C0F0879FFF1ECA4140
4124504,1498,11006041,Entire home/apt,,Asheville,,Asheville,175,5.0,4,2.0,,99.0,,Forest Hill Bungalow,2017-07-20 02:56:30.200345,35.573469,-82.537531,0101000020E610000084656CE866A254C08A22A46E67C94140
5696919,1498,29536562,Entire home/apt,,Asheville,,Asheville,79,5.0,4,2.0,,99.0,,Hidden getaway close to downtown!,2017-07-20 02:56:30.186300,35.583043,-82.538134,0101000020E610000067B796C970A254C0B4942C27A1CA4140
5851392,1498,5664205,Entire home/apt,,Asheville,,Asheville,32,4.5,3,1.0,,95.0,,Walk to Downtown -- Spacious Montford Apartment,2017-07-20 02:56:30.183527,35.597121,-82.570443,0101000020E6100000DB4E5B2382A454C09E60FF756ECC4140
6970329,1498,36535942,Entire home/apt,,Asheville,,Asheville,73,5.0,4,2.0,,97.0,,Spacious Biltmore Getaway,2017-07-20 02:56:29.137143,35.56537,-82.525479,0101000020E610000007EFAB72A1A154C0DC114E0B5EC84140
13258472,1498,1994122,Entire home/apt,,Asheville,,Formerly ETJ,68,5.0,2,1.0,,99.0,,LUXURY STEAMPUNK SUITE ~ POOL ~ HOT-TUB ~ 2M DTN,2017-07-20 02:56:29.129055,35.611398,-82.523661,0101000020E6100000344C6DA983A154C07F6B274A42CE4140
19264539,1498,42676282,Entire home/apt,,Asheville,,Asheville,1,0.0,2,1.0,,95.0,,Apartment at Haywood Bungalow,2017-07-20 02:56:29.117998,35.580453,-82.596176,0101000020E61000003FAA61BF27A654C0BBEEAD484CCA4140
13340576,1498,12585232,Entire home/apt,,Asheville,,Asheville,66,5.0,2,1.0,,95.0,,"Spacious, Garden Suite w/ Private Porch",2017-07-20 02:56:27.659449,35.595462,-82.614901,0101000020E6100000C651B9895AA754C060014C1938CC4140
15343687,1498,29602697,Entire home/apt,,Asheville,,Asheville,47,5.0,2,1.0,,90.0,,Feel at home in West Asheville,2017-07-20 02:56:27.656401,35.581405,-82.584841,0101000020E61000000917F2086EA554C08D5DA27A6BCA4140
15009020,1498,22262863,Entire home/apt,,Asheville,,Asheville,39,5.0,4,2.0,,99.0,,"Creekside Casa Walk to Biltmore, 5 min to Downtown",2017-07-20 02:56:25.882579,35.557525,-82.513765,0101000020E610000016359886E1A054C0E8D9ACFA5CC74140
16566932,1498,109123783,Entire home/apt,,Asheville,,Asheville,1,0.0,4,2.0,,85.0,,West Asheville Carriage House,2017-07-20 02:56:25.875540,35.580192,-82.60886,0101000020E6100000EDF5EE8FF7A654C04EB340BB43CA4140
8799413,1498,46109359,Entire home/apt,,Asheville,,Asheville,155,5.0,2,1.0,,90.0,,Asheville 5 min downtown. Vacation,2017-07-20 02:56:25.866022,35.587618,-82.535858,0101000020E610000033535A7F4BA254C03D450E1137CB4140
13716891,1498,7429638,Entire home/apt,,Asheville,,Asheville,97,5.0,2,1.0,,89.0,,The Zen Cabin,2017-07-20 02:56:25.860145,35.616089,-82.553063,0101000020E61000002B685A6265A354C072361D01DCCE4140
15685101,1498,16261203,Entire home/apt,,Asheville,,Asheville,46,5.0,4,1.0,,86.0,,private brandnew studio close to downtown/Biltmore,2017-07-20 02:56:25.059195,35.570331,-82.529945,0101000020E610000070EB6E9EEAA154C08F72309B00C94140
14430828,1498,19598083,Entire home/apt,,Asheville,,Asheville,32,5.0,4,1.0,,75.0,,Sunny West Asheville Retreat!,2017-07-20 02:56:24.032839,35.575782,-82.578004,0101000020E6100000433D7D04FEA454C00FD07D39B3C94140
18910863,1498,27754937,Entire home/apt,,Asheville,,Asheville,6,5.0,6,2.0,,69.0,,Magical Mountain Mod Near Downtown,2017-07-20 02:56:24.015963,35.62217,-82.561779,0101000020E61000001825E82FF4A354C0B2463D44A3CF4140
12970301,1498,961396,Entire home/apt,,Asheville,,Asheville,58,5.0,3,1.0,,78.0,,Beautiful & Spacious Eco-Apartment,2017-07-20 02:56:22.493027,35.587405,-82.616197,0101000020E61000002CB98AC56FA754C0E140481630CB4140
19273710,1498,56347978,Entire home/apt,,Asheville,,Formerly ETJ,7,5.0,6,2.0,,65.0,,"Cozy Country Cottage, Five Minutes from Downtown!",2017-07-20 02:56:22.490792,35.600539,-82.592949,0101000020E61000008ACC5CE0F2A554C07C7C4276DECC4140
3945733,1498,20447538,Entire home/apt,,Asheville,,Asheville,202,4.5,3,0.0,,68.0,,Bunny's Nest: close to downtown & UNCA,2017-07-20 02:56:22.488151,35.610526,-82.555817,0101000020E6100000E563778192A354C0C9AD49B725CE4140
3455514,1498,17383261,Entire home/apt,,Asheville,,Asheville,121,5.0,2,1.0,,79.0,,West Asheville bungalow,2017-07-20 02:56:22.481945,35.569544,-82.596823,0101000020E61000000AA0185932A654C007D15AD1E6C84140
8983489,1498,167564,Entire home/apt,,Asheville,,Asheville,100,4.5,3,1.0,,79.0,,Artsy apartment walk to downtown,2017-07-20 02:56:21.069673,35.597276,-82.564345,0101000020E610000050AA7D3A1EA454C0C5573B8A73CC4140
6869894,1498,4580875,Entire home/apt,,Asheville,,Asheville,141,5.0,3,1.0,,78.0,,Beauty & Peace in Asheville,2017-07-20 02:56:21.059434,35.582293,-82.486577,0101000020E6100000177FDB13249F54C049D8B79388CA4140
2326086,1498,2307713,Entire home/apt,,Asheville,,Asheville,131,5.0,4,1.0,,79.0,,Downtown Artist Loft,2017-07-20 02:56:20.162247,35.596518,-82.552328,0101000020E6100000912A8A5759A354C0D8BCAAB35ACC4140
3649639,1498,18450336,Entire home/apt,,Asheville,,Asheville,193,5.0,4,1.0,,60.0,,Cheerful Home In Historic Downtown,2017-07-20 02:56:16.790686,35.608152,-82.56361,0101000020E6100000B56CAD2F12A454C09D7FBBECD7CD4140
6234618,1498,32351091,Entire home/apt,,Asheville,,Asheville,86,5.0,2,1.0,,55.0,,West Asheville Efficiency Loft,2017-07-20 02:56:16.778241,35.582153,-82.610862,0101000020E6100000A017EE5C18A754C0572250FD83CA4140
17750453,1498,9216883,Entire home/apt,,Asheville,,Formerly ETJ,35,5.0,8,2.0,,48.0,,Sturdy home. Minutes to downtown,2017-07-20 02:56:16.764307,35.594183,-82.592173,0101000020E6100000C0249529E6A554C06A6B44300ECC4140
19472469,1498,136622148,Entire home/apt,,Asheville,,Asheville,4,5.0,5,2.0,,55.0,,Historic Haywood House - West-Asheville,2017-07-20 02:56:16.759973,35.574776,-82.599749,0101000020E6100000C233A14962A654C04A438D4292C94140
1243512,1498,427027,Entire home/apt,,Asheville,,Asheville,26,5.0,16,10.0,,2222.0,,Multiple Neighboring Downtown Lofts,2017-07-20 02:56:14.413868,35.598206,-82.552741,0101000020E6100000228AC91B60A354C0AF22A30392CC4140
18875905,1498,96187307,Entire home/apt,,Asheville,,Formerly ETJ,0,0.0,17,7.0,,5000.0,,Deerhaven Gardens; Ultimate LUXURY! Views from Pool & Deck; Tennis Court & more!,2017-07-20 02:56:14.410531,35.497142,-82.547631,0101000020E6100000A6D1E4620CA354C0E8BB5B59A2BF4140
18192104,1498,119003688,Entire home/apt,,Asheville,,Asheville,0,0.0,10,5.0,,1250.0,,Private Group Spa Experience!,2017-07-20 02:56:13.952357,35.606768,-82.557047,0101000020E61000006FD575A8A6A354C03221E692AACD4140
17893818,1498,427027,Entire home/apt,,Asheville,,Asheville,0,0.0,12,4.0,,930.0,,TwinStär Flats in Central Downtown,2017-07-20 02:56:12.453447,35.59525,-82.552003,0101000020E6100000CF12640454A354C0D578E92631CC4140
17893645,1498,427027,Entire home/apt,,Asheville,,Asheville,2,0.0,6,2.0,,540.0,,NEW Modern 西 Nishi Flat in Central Downtown,2017-07-20 02:56:11.844954,35.59543,-82.551032,0101000020E61000002BC3B81B44A354C05587DC0C37CC4140
18248623,1498,96187307,Entire home/apt,,Asheville,,Formerly ETJ,0,0.0,12,4.0,,600.0,,"Deerhaven Hideaway; Luxurious Convenience to Biltmore Park, Asheville & more!",2017-07-20 02:56:11.839519,35.495761,-82.543805,0101000020E6100000AF997CB3CDA254C0EED0B01875BF4140
8813084,1498,2044026,Entire home/apt,,Asheville,,Asheville,11,5.0,4,2.0,,400.0,,Montford Bungalow,2017-07-20 02:56:10.585432,35.604805,-82.57449,0101000020E61000004278B471C4A454C088BA0F406ACD4140
17606368,1498,96187307,Entire home/apt,,Asheville,,Formerly ETJ,0,0.0,12,5.0,,450.0,,"Hidden Cove on the doorstep of Downtown Asheville; HOT TUB, Game Rm, LUXURY!",2017-07-20 02:56:10.175858,35.616174,-82.520703,0101000020E610000076FBAC3253A154C0A05225CADECE4140
16937972,1498,96187307,Entire home/apt,,Asheville,,Asheville,0,0.0,5,2.0,,325.0,,5-Star Luxurious Urban 2-Bdrm Loft in the Heart of Downtown Asheville-AWESOME!,2017-07-20 02:56:10.173309,35.593121,-82.55265,0101000020E61000009A081B9E5EA354C010C99063EBCB4140
17606369,1498,96187307,Entire home/apt,,Asheville,,Asheville,1,0.0,5,2.0,,325.0,,"Downtown Asheville in Biltmore Village; luxurious flat, restaurants & more!",2017-07-20 02:56:10.170539,35.565438,-82.542319,0101000020E6100000F73FC05AB5A254C034F5BA4560C84140
16937957,1498,96187307,Entire home/apt,,Asheville,,Formerly ETJ,4,5.0,10,3.0,,315.0,,Cove Cottage - Charming Cottage Located Right Outside Downtown Asheville!,2017-07-20 02:56:10.168379,35.610273,-82.522462,0101000020E6100000C7D9740470A154C0DF50F86C1DCE4140
16937969,1498,96187307,Entire home/apt,,Asheville,,Asheville,4,4.5,5,2.0,,325.0,,5-Star Luxurious Urban 2-Bdrm Loft in the Heart of Downtown Asheville,2017-07-20 02:56:10.166290,35.593499,-82.554166,0101000020E610000087A3AB7477A354C0B79A75C6F7CB4140
14803947,1498,18513600,Entire home/apt,,Asheville,,Formerly ETJ,10,5.0,6,3.0,,450.0,,Secluded Chunns Cove 3/3 on 1.5 acres mins to town,2017-07-20 02:56:10.159050,35.613055,-82.522226,0101000020E6100000BDC799266CA154C01CD3139678CE4140
17866138,1498,427027,Entire home/apt,,Asheville,,Asheville,2,0.0,6,2.0,,465.0,,NEW Modern 吾妻 Azuma Flat in Central Downtown,2017-07-20 02:56:10.137445,35.595632,-82.552522,0101000020E610000083143C855CA354C0BD395CAB3DCC4140
4226713,1498,21935451,Entire home/apt,,Asheville,,Asheville,50,5.0,10,5.0,,475.0,,Custom Craftsman-10 mins from town,2017-07-20 02:56:08.469823,35.617698,-82.505003,0101000020E610000071581AF851A054C0FD6662BA10CF4140
12401202,1498,67057274,Entire home/apt,,Asheville,,Asheville,7,5.0,6,2.0,,350.0,,5 Star Luxurious Urban Loft Apt,2017-07-20 02:56:08.463475,35.597055,-82.553105,0101000020E61000004390831266A354C0E674594C6CCC4140
3984596,1498,8260778,Entire home/apt,,Asheville,,Asheville,82,4.5,10,5.0,,425.0,,1930's charmer in West Asheville,2017-07-20 02:56:08.459923,35.574894,-82.571718,0101000020E61000003622180797A454C05455682096C94140
