room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
13074207,1097,9017645,Entire home/apt,,Asheville,,Asheville,7,3.5,5,2.0,,260.0,,Cozy 2BR duplex close to downtown,2017-04-12 12:13:07.682870,35.620983,-82.561184,0101000020E610000076C24B70EAA354C09D2FF65E7CCF4140
16925190,1097,2461984,Entire home/apt,,Asheville,,Asheville,0,0.0,2,2.0,,235.0,,Charming Asheville Bungalow,2017-04-12 12:13:04.453979,35.602973,-82.559472,0101000020E6100000C6C1A563CEA354C07DAF21382ECD4140
4994407,1097,25749896,Entire home/apt,,Asheville,,Formerly ETJ,21,5.0,6,3.0,,250.0,,Amazing Asheville Location VIEWS!,2017-04-12 12:13:04.451003,35.624644,-82.521137,0101000020E610000013EF004F5AA154C042D2A755F4CF4140
3868452,1097,19697970,Entire home/apt,,Asheville,,Formerly ETJ,83,5.0,6,3.0,,245.0,,Tranquil Log Cabin Retreat,2017-04-12 12:13:04.434308,35.613092,-82.596877,0101000020E610000004AF963B33A654C039B874CC79CE4140
10019092,1097,20578434,Entire home/apt,,Asheville,,Asheville,6,5.0,4,2.0,,250.0,,Downtown Spacious Upscale Apartment,2017-04-12 12:13:03.051808,35.591835,-82.545812,0101000020E6100000EB707495EEA254C068D0D03FC1CB4140
14369955,1097,20134735,Entire home/apt,,Asheville,,Asheville,12,5.0,4,1.0,,250.0,,Best Location in Downtown!,2017-04-12 12:13:03.049585,35.595423,-82.552912,0101000020E6100000396403E962A354C0A22424D236CC4140
15481467,1097,9189011,Entire home/apt,,Asheville,,Asheville,24,5.0,4,2.0,,295.0,,"Avid Traveler HQ, Your Homebase For Adventures",2017-04-12 12:13:01.868537,35.599297,-82.555995,0101000020E6100000546F0D6C95A354C0A3CB9BC3B5CC4140
15678874,1097,4264433,Entire home/apt,,Asheville,,Asheville,7,5.0,6,3.0,,150.0,,Beautiful Bungalow Between Downtown & West AVL,2017-04-12 12:12:54.315178,35.572248,-82.576402,0101000020E610000056D636C5E3A454C0C899266C3FC94140
16840001,1097,112105797,Entire home/apt,,Asheville,,Asheville,0,0.0,4,2.0,,150.0,,Kensington Suite,2017-04-12 12:12:54.281480,35.492546,-82.51787,0101000020E6100000176536C824A154C047E350BF0BBF4140
15880423,1097,61098873,Entire home/apt,,Asheville,,Asheville,8,4.5,4,2.0,,149.0,,"Cozy, Renovated Bungalow Close to Everything!",2017-04-12 12:12:54.276598,35.585794,-82.58279,0101000020E6100000E59B6D6E4CA554C0B5183C4CFBCA4140
13180224,1097,22763355,Entire home/apt,,Asheville,,Asheville,36,5.0,4,2.0,,149.0,,1/4 mile from Downtown Renovated Bungalow!,2017-04-12 12:12:52.721130,35.59074,-82.542812,0101000020E610000016F88A6EBDA254C032384A5E9DCB4140
1198090,1097,6559591,Entire home/apt,,Asheville,,Asheville,13,5.0,2,1.0,,160.0,,"Beautiful, Sunny Asheville Apt.",2017-04-12 12:12:51.373400,35.57299,-82.576658,0101000020E610000083BEF4F6E7A454C0AF777FBC57C94140
13308291,1097,39722886,Entire home/apt,,Asheville,,Asheville,26,5.0,6,2.0,,160.0,,Beautiful Home - 5 minutes from Downtown,2017-04-12 12:12:51.371221,35.609956,-82.580705,0101000020E6100000EAE74D452AA554C0DEFFC70913CE4140
8443279,1097,18376463,Entire home/apt,,Asheville,,Asheville,24,5.0,2,1.0,,145.0,,WALKING DISTANCE TO DOWNTOWN!,2017-04-12 12:12:51.361779,35.61148,-82.552225,0101000020E610000027C286A757A354C03C1405FA44CE4140
9234967,1097,48002359,Entire home/apt,,Asheville,,Asheville,48,5.0,4,1.0,,145.0,,Montford Hills Apartment,2017-04-12 12:12:50.084472,35.605411,-82.575243,0101000020E6100000301004C8D0A454C0BFD18E1B7ECD4140
10545022,1097,54379432,Entire home/apt,,Asheville,,Asheville,48,5.0,4,2.0,,150.0,,sweet house close to downtown,2017-04-12 12:12:50.068896,35.604232,-82.555564,0101000020E610000070B54E5C8EA354C02D99637957CD4140
15339276,1097,53338225,Entire home/apt,,Asheville,,Asheville,14,5.0,3,1.0,,135.0,,Landmark Home in Historic Montford – Suite #2,2017-04-12 12:12:47.308229,35.606719,-82.563294,0101000020E61000001D0247020DA454C0506EDBF7A8CD4140
17917678,1097,122832025,Entire home/apt,,Asheville,,Asheville,0,0.0,2,1.0,,140.0,,Lovely Private Apartment in Historic Montford Home,2017-04-12 12:12:47.305855,35.608759,-82.567718,0101000020E61000006FD6E07D55A454C0A5129ED0EBCD4140
4362574,1097,21655755,Entire home/apt,,Asheville,,Formerly ETJ,24,5.0,2,1.0,,130.0,,"Asheville, Private Suite 750 Sq/Ft",2017-04-12 12:12:47.295799,35.589084,-82.620748,0101000020E6100000ADC3D155BAA754C0664CC11A67CB4140
15896338,1097,98482510,Entire home/apt,,Asheville,,Asheville,8,5.0,2,1.0,,125.0,,"Sanctuary of Style, Comfort, Rest, Peace & Privacy",2017-04-12 12:12:47.293732,35.585723,-82.498719,0101000020E610000034B91803EB9F54C0ECC1A4F8F8CA4140
13726994,1097,62524346,Entire home/apt,,Asheville,,Asheville,4,4.5,2,1.0,,125.0,,Luxury Apartment in 150 Year Old Historic Home,2017-04-12 12:12:47.289052,35.605667,-82.552073,0101000020E61000004B00FE2955A354C01AA20A7F86CD4140
15874312,1097,714507,Entire home/apt,,Asheville,,Formerly ETJ,1,0.0,5,3.0,,125.0,,"West Asheville quiet house, super close to it all!",2017-04-12 12:12:47.281329,35.593919,-82.589628,0101000020E610000094331477BCA554C08CBCAC8905CC4140
14052114,1097,2553058,Entire home/apt,,Asheville,,Asheville,14,5.0,4,2.0,,139.0,,West Asheville Dream Bungalow Apartment,2017-04-12 12:12:45.972931,35.580499,-82.605982,0101000020E6100000BDFDB968C8A654C02C2E8ECA4DCA4140
2072026,1097,8533528,Entire home/apt,,Asheville,,Asheville,147,5.0,3,0.0,,105.0,,"2.5 mile 2 dntwn, Sunny, Comfy & Clean Suite, Pets",2017-04-12 12:12:39.667053,35.636468,-82.549495,0101000020E6100000319413ED2AA354C0AB798EC877D14140
155305,1097,746673,Entire home/apt,,Asheville,,Asheville,119,4.5,3,1.0,,102.0,,Cottage! BonPaul + Sharky's Hostel,2017-04-12 12:12:39.650619,35.579722,-82.596172,0101000020E61000009EB29AAE27A654C0C7629B5434CA4140
6972023,1097,7500252,Entire home/apt,,Asheville,,Asheville,40,4.5,2,1.0,,108.0,,In the heart of West Asheville,2017-04-12 12:12:37.365948,35.579023,-82.599189,0101000020E6100000DEC7D11C59A654C0DF50F86C1DCA4140
3040444,1097,12874214,Entire home/apt,,Asheville,,Asheville,158,5.0,3,1.0,,105.0,,Private Suite. 10 min walk to Town,2017-04-12 12:12:37.350135,35.602768,-82.555873,0101000020E6100000AFEE586C93A354C0A489778027CD4140
5683703,1097,29468279,Entire home/apt,,Asheville,,Asheville,24,4.5,4,2.0,,115.0,,Montford/ Downtown Bungalow,2017-04-12 12:12:36.283047,35.597383,-82.570572,0101000020E6100000DA006C4084A454C0DB17D00B77CC4140
4241484,1097,352405,Entire home/apt,,Asheville,,Asheville,72,5.0,5,2.0,,105.0,,Cozy Charm by Biltmore & Parkway,2017-04-12 12:12:36.270492,35.546163,-82.517038,0101000020E610000083328D2617A154C083A44FABE8C54140
11609580,1097,3156619,Entire home/apt,,Asheville,,Asheville,26,5.0,2,1.0,,118.0,,"Spacious Modern Grove Pk Studio, Central Location",2017-04-12 12:12:35.167062,35.614841,-82.542267,0101000020E6100000CDACA580B4A254C0B69E211CB3CE4140
11946709,1097,42432803,Entire home/apt,,Asheville,,Asheville,33,4.5,4,2.0,,102.0,,Cozy bungalow with deck and hot tub,2017-04-12 12:12:35.160324,35.575544,-82.577704,0101000020E61000002DB1321AF9A454C05BB4006DABC94140
15191367,1097,64741123,Entire home/apt,,Asheville,,Asheville,37,5.0,2,1.0,,119.0,,Casa Blanca Art Studio. 1 Mile from Downtown.,2017-04-12 12:12:35.141279,35.611123,-82.551064,0101000020E61000003080F0A144A354C0AD6A494739CE4140
6603955,1097,11903858,Entire home/apt,,Asheville,,Asheville,41,5.0,6,2.0,,110.0,,Daisy Rock Cottage: Magical Oasis in Easy Locale!,2017-04-12 12:12:33.973543,35.57226,-82.627568,0101000020E61000000801F9122AA854C08C67D0D03FC94140
7693393,1097,40309465,Entire home/apt,,Asheville,,Asheville,97,5.0,4,2.0,,111.0,,Old-School Modern/Comfort,2017-04-12 12:12:33.969067,35.577856,-82.593645,0101000020E6100000C51B9947FEA554C010E6762FF7C94140
7418991,1097,23092470,Entire home/apt,,Asheville,,Asheville,162,5.0,4,0.0,,117.0,,"""Studio C""  in Downtown!",2017-04-12 12:12:33.961442,35.591402,-82.554448,0101000020E610000049D576137CA354C0FE648C0FB3CB4140
1421061,1097,483350,Entire home/apt,,Asheville,,Asheville,83,5.0,2,1.0,,110.0,,Studio next to dwntn and Biltmore,2017-04-12 12:12:33.951321,35.57597,-82.536946,0101000020E6100000F46DC1525DA254C012BD8C62B9C94140
6574072,1097,20934996,Entire home/apt,,Asheville,,Asheville,2,0.0,3,1.0,,85.0,,Cozy One-bedroom apartment,2017-04-12 12:12:31.368767,35.614885,-82.559891,0101000020E6100000C8940F41D5A354C086E63A8DB4CE4140
11811039,1097,2566529,Entire home/apt,,Asheville,,Asheville,33,5.0,4,1.0,,95.0,,N. Asheville Retreat with King Bed and Views,2017-04-12 12:12:29.342397,35.641244,-82.573081,0101000020E6100000603DEE5BADA454C0CC608C4814D24140
11728697,1097,15708987,Entire home/apt,,Asheville,,Asheville,61,5.0,4,1.0,,99.0,,Cozy Cottage in the City,2017-04-12 12:12:26.988299,35.563473,-82.528904,0101000020E61000004FAE2990D9A154C0EA961DE21FC84140
14334104,1097,52167435,Entire home/apt,,Asheville,,Asheville,15,4.5,3,1.0,,89.0,,Aurora's sunrise   5 min. to downtown,2017-04-12 12:12:24.491664,35.587523,-82.534273,0101000020E6100000B188618731A254C0EB5223F433CB4140
4249688,1097,5804140,Entire home/apt,,Asheville,,Asheville,172,5.0,3,1.0,,99.0,,West Asheville w/ Porch & Yard + Beer Themed,2017-04-12 12:12:23.130086,35.577529,-82.609976,0101000020E610000013D6C6D809A754C0ECBE6378ECC94140
1039028,1097,4143638,Entire home/apt,,Asheville,,Formerly ETJ,76,5.0,4,1.0,,90.0,,The Cottage on Parkway Loop,2017-04-12 12:12:23.125622,35.55144,-82.491325,0101000020E610000043AD69DE719F54C066DAFE9595C64140
12186372,1097,22215473,Entire home/apt,,Asheville,,Asheville,128,4.5,2,1.0,,85.0,,Beer City Bungalow,2017-04-12 12:12:23.116777,35.59168,-82.563544,0101000020E6100000D976DA1A11A454C040D9942BBCCB4140
15475292,1097,89538800,Entire home/apt,,Asheville,,Asheville,57,5.0,2,1.0,,90.0,,Bright East Asheville Studio Apt.,2017-04-12 12:12:23.110227,35.583598,-82.501912,0101000020E6100000145E82531FA054C06901DA56B3CA4140
17649947,1097,71857225,Entire home/apt,,Asheville,,Asheville,3,5.0,2,0.0,,74.0,,NEW Private LUXURY Studio- Walk to W.Asheville,2017-04-12 12:12:17.362952,35.584544,-82.605533,0101000020E610000085E97B0DC1A654C059897956D2CA4140
15886048,1097,8625251,Entire home/apt,,Asheville,,Asheville,6,5.0,2,1.0,,75.0,,Blue Ridge Retreat on a 5 Acre Forest - King Bed,2017-04-12 12:12:17.360484,35.580882,-82.480528,0101000020E6100000FD3383F8C09E54C0E46A64575ACA4140
4320996,1097,22434578,Entire home/apt,,Asheville,,Asheville,203,5.0,2,0.0,,70.0,,Crescent Moon Cottage- Asheville NC,2017-04-12 12:12:17.353755,35.587134,-82.490454,0101000020E6100000508C2C99639F54C0512FF83427CB4140
353092,1097,1788071,Entire home/apt,,Asheville,,Asheville,307,5.0,4,1.0,,72.0,,ATHENA'S LOFT:  Find yourself here!,2017-04-12 12:12:17.349489,35.582171,-82.599968,0101000020E610000061A92EE065A654C0FED64E9484CA4140
17992163,1097,33316174,Entire home/apt,,Asheville,,Asheville,1,0.0,4,2.0,,75.0,,Charming Downtown-Adjacent Asheville Home,2017-04-12 12:12:17.343453,35.563866,-82.507872,0101000020E610000077A38FF980A054C0C5A9D6C22CC84140
1243512,1097,427027,Entire home/apt,,Asheville,,Asheville,24,5.0,16,10.0,,2222.0,,Multiple Neighboring Downtown Lofts,2017-04-12 12:12:12.872257,35.598206,-82.552741,0101000020E6100000228AC91B60A354C0AF22A30392CC4140
4907244,1097,4898847,Entire home/apt,,Asheville,,Asheville,22,5.0,12,6.0,,1095.0,,1843 Rankin House Inn,2017-04-12 12:12:11.812278,35.599858,-82.557262,0101000020E61000006D533C2EAAA354C03A1F9E25C8CC4140
17893818,1097,427027,Entire home/apt,,Asheville,,Asheville,0,0.0,12,4.0,,730.0,,TwinStär Flats in Central Downtown,2017-04-12 12:12:11.033284,35.59525,-82.552003,0101000020E6100000CF12640454A354C0D578E92631CC4140
14884802,1097,6074062,Entire home/apt,,Asheville,,Asheville,19,5.0,11,4.0,,550.0,,Luxury accommodations in the heart of downtown.,2017-04-12 12:12:09.815595,35.594909,-82.555177,0101000020E6100000739F1C0588A354C04C8C65FA25CC4140
80905,1097,427027,Entire home/apt,,Asheville,,Asheville,65,4.5,6,1.0,,315.0,,French Industrial Chic Loft,2017-04-12 12:12:08.503569,35.597006,-82.55237,0101000020E6100000A852B3075AA354C005C24EB16ACC4140
17866138,1097,427027,Entire home/apt,,Asheville,,Asheville,0,0.0,6,2.0,,365.0,,NEW Modern Azuma Flat in Central Downtown,2017-04-12 12:12:08.499970,35.595632,-82.552522,0101000020E610000083143C855CA354C0BD395CAB3DCC4140
8813084,1097,2044026,Entire home/apt,,Asheville,,Asheville,11,5.0,4,2.0,,400.0,,Montford Bungalow,2017-04-12 12:12:07.388979,35.604805,-82.57449,0101000020E61000004278B471C4A454C088BA0F406ACD4140
7366555,1097,1575477,Entire home/apt,,Asheville,,Asheville,2,0.0,11,5.0,,450.0,,Spacious Home in Historic Area,2017-04-12 12:12:07.379517,35.626935,-82.544069,0101000020E61000001D71C806D2A254C0E0DBF4673FD04140
990426,1097,427027,Entire home/apt,,Asheville,,Asheville,31,4.5,5,2.0,,315.0,,City Centre Loft with Indoor Swing,2017-04-12 12:12:07.376717,35.5985,-82.552424,0101000020E6100000A26131EA5AA354C0F853E3A59BCC4140
8266788,1097,1686503,Entire home/apt,,Asheville,,Asheville,13,4.5,8,4.0,,400.0,,5 Mins to Downtown/ 2 MIns-Biltmore,2017-04-12 12:12:07.373524,35.57594,-82.544842,0101000020E61000002FDFFAB0DEA254C0A83AE466B8C94140
17893645,1097,427027,Entire home/apt,,Asheville,,Asheville,0,0.0,6,2.0,,365.0,,NEW Modern Nishi Flat in Central Downtown,2017-04-12 12:12:07.369218,35.59543,-82.551032,0101000020E61000002BC3B81B44A354C05587DC0C37CC4140
16937972,1097,96187307,Entire home/apt,,Asheville,,Asheville,0,0.0,6,2.0,,375.0,,5-Star Luxurious Urban 2-Bdrm Loft in the Heart of Downtown Asheville,2017-04-12 12:12:07.366828,35.593121,-82.55265,0101000020E61000009A081B9E5EA354C010C99063EBCB4140
1583423,1097,427027,Entire home/apt,,Asheville,,Asheville,34,5.0,4,2.0,,305.0,,Cosmopolitan Loft in City Centre,2017-04-12 12:12:07.359870,35.598404,-82.552269,0101000020E61000000E66136058A354C0D6E5948098CC4140
16937957,1097,96187307,Entire home/apt,,Asheville,,Formerly ETJ,0,0.0,10,3.0,,350.0,,Cove Cottage - Charming Cottage Located Right Outside Downtown Asheville!,2017-04-12 12:12:07.349804,35.610273,-82.522462,0101000020E6100000C7D9740470A154C0DF50F86C1DCE4140
4226713,1097,21935451,Entire home/apt,,Asheville,,Asheville,44,5.0,10,5.0,,475.0,,Custom Craftsman-10 mins from town,2017-04-12 12:12:07.346367,35.617698,-82.505003,0101000020E610000071581AF851A054C0FD6662BA10CF4140
1223655,1097,427027,Entire home/apt,,Asheville,,Asheville,26,5.0,10,4.0,,415.0,,Handsome Chic Loft Downtown,2017-04-12 12:12:05.663380,35.596719,-82.553623,0101000020E61000000FD4298F6EA354C06FF3C64961CC4140
3984596,1097,8260778,Entire home/apt,,Asheville,,Asheville,73,4.5,13,5.0,,350.0,,1930's charmer in West Asheville,2017-04-12 12:12:05.657273,35.574894,-82.571718,0101000020E61000003622180797A454C05455682096C94140
16607736,1097,397780,Entire home/apt,,Asheville,,Asheville,1,0.0,3,2.0,,350.0,,Fab apartment in the center of downtown!,2017-04-12 12:12:05.654823,35.591125,-82.551422,0101000020E6100000E012807F4AA354C08B6CE7FBA9CB4140
12401202,1097,67057274,Entire home/apt,,Asheville,,Asheville,4,5.0,6,2.0,,350.0,,5 Star Luxurious Urban Loft Apt,2017-04-12 12:12:05.643535,35.597055,-82.553105,0101000020E61000004390831266A354C0E674594C6CCC4140
5839119,1097,30315956,Entire home/apt,,Asheville,,Asheville,41,5.0,10,4.0,,475.0,,Historic Montford - 10 People,2017-04-12 12:12:05.640937,35.601928,-82.563418,0101000020E610000093FE5E0A0FA454C0FA4509FA0BCD4140
16937969,1097,96187307,Entire home/apt,,Asheville,,Asheville,0,0.0,6,2.0,,375.0,,5-Star Luxurious Urban 2-Bdrm Loft in the Heart of Downtown Asheville,2017-04-12 12:12:05.638566,35.593499,-82.554166,0101000020E610000087A3AB7477A354C0B79A75C6F7CB4140
12972968,1097,23026854,Entire home/apt,,Asheville,,Asheville,37,5.0,6,2.0,,375.0,,Baumhaus - Peaceful Mountain Escape,2017-04-12 12:12:05.635774,35.63096,-82.540002,0101000020E610000093718C648FA254C0C68A1A4CC3D04140
5481195,1097,28424329,Entire home/apt,,Asheville,,Asheville,49,5.0,6,2.0,,350.0,,"Asheville's Famous ""Pink House""",2017-04-12 12:12:05.632768,35.619372,-82.550708,0101000020E61000005169C4CC3EA354C07007EA9447CF4140
16670320,1097,35166807,Entire home/apt,,Asheville,,Formerly ETJ,0,0.0,12,6.0,,400.0,,Mountain retreat with city comfort,2017-04-12 12:12:05.629848,35.523879,-82.617176,0101000020E610000012F8C3CF7FA754C0D50792770EC34140
12310425,1097,64613905,Entire home/apt,,Asheville,,Asheville,15,5.0,8,3.0,,325.0,,Haywood House Asheville,2017-04-12 12:12:05.622518,35.579536,-82.596763,0101000020E61000009F1D705D31A654C0656D533C2ECA4140
17278181,1097,109545616,Entire home/apt,,Asheville,,Asheville,5,5.0,8,3.0,,420.0,,Modern Montford Getaway-1.5 to town,2017-04-12 12:12:05.617920,35.608195,-82.575804,0101000020E6100000FC3905F9D9A454C09D4B7155D9CD4140
16826141,1097,49736754,Entire home/apt,,Asheville,,Asheville,0,0.0,10,2.0,,250.0,,Stunning Barn Loft in Asheville,2017-04-12 12:12:04.524750,35.586321,-82.487171,0101000020E6100000D12346CF2D9F54C0A0FA07910CCB4140
3694260,1097,2759944,Entire home/apt,,Asheville,,Asheville,1,0.0,5,2.0,,250.0,,Beautiful Arts and Crafts cottage ,2017-04-12 12:12:04.522535,35.604544,-82.568868,0101000020E61000006BEF535568A454C01B7FA2B261CD4140
6091389,1097,31608670,Entire home/apt,,Asheville,,Asheville,9,5.0,4,2.0,,300.0,,Walk to Downtown! New Construction!,2017-04-12 12:12:04.520222,35.601052,-82.54356,0101000020E61000007BDAE1AFC9A254C003999D45EFCC4140
16937982,1097,96187307,Entire home/apt,,Asheville,,Asheville,0,0.0,5,2.0,,275.0,,The Reed Cottage at Biltmore Village; Perfect for 30-day Exec. Rental,2017-04-12 12:12:03.134750,35.563114,-82.539456,0101000020E61000006268757286A254C0BAF59A1E14C84140
1223683,1097,427027,Entire home/apt,,Asheville,,Asheville,42,4.5,4,1.0,,215.0,,Rustic Industrial-Heart of Downtown,2017-04-12 12:12:03.131994,35.597682,-82.553911,0101000020E610000042791F4773A354C035B401D880CC4140
16937958,1097,96187307,Entire home/apt,,Asheville,,Asheville,0,0.0,6,2.0,,300.0,,30 Day-Executive Rental - Cozy Cottage at Biltmore Village / Downtown Asheville,2017-04-12 12:12:03.129539,35.564539,-82.539201,0101000020E61000001D3EE94482A254C085285FD042C84140
16937997,1097,96187307,Entire home/apt,,Asheville,,Asheville,0,0.0,10,3.0,,300.0,,Asheville Cabin; Right on the doorstep of Downtown Asheville; HOT TUB,2017-04-12 12:12:03.122864,35.62512,-82.531978,0101000020E6100000410C74ED0BA254C0AB09A2EE03D04140
14803947,1097,18513600,Entire home/apt,,Asheville,,Formerly ETJ,9,5.0,6,3.0,,300.0,,Secluded Chunns Cove 3/3 on 1.5 acres mins to town,2017-04-12 12:12:03.109583,35.613055,-82.522226,0101000020E6100000BDC799266CA154C01CD3139678CE4140
13388627,1097,32054468,Entire home/apt,,Asheville,,Asheville,8,4.5,4,2.0,,219.0,,Downton Annie Apartment # Three,2017-04-12 12:12:03.106602,35.593586,-82.55949,0101000020E6100000191C25AFCEA354C086AE44A0FACB4140
3445948,1097,3079174,Entire home/apt,,Asheville,,Asheville,52,4.5,4,2.0,,250.0,,dwntwn/hrdwd/clay plaster/spacious/asheville,2017-04-12 12:12:03.103725,35.605593,-82.550065,0101000020E6100000276BD44334A354C0E0D7481284CD4140
720609,1097,427027,Entire home/apt,,Asheville,,Asheville,38,5.0,6,1.0,,295.0,,World Eclectic-Heart of the City,2017-04-12 12:12:03.100595,35.598056,-82.552561,0101000020E6100000E202D0285DA354C09A9658198DCC4140
3741932,1097,19133972,Entire home/apt,,Asheville,,Asheville,48,5.0,4,2.0,,275.0,,VACATION LIKE A LOCAL.... Ideal spot!!,2017-04-12 12:12:03.093790,35.586271,-82.578516,0101000020E61000009D0DF96706A554C0EFCB99ED0ACB4140
16937973,1097,96187307,Entire home/apt,,Asheville,,Asheville,0,0.0,4,1.0,,275.0,,Luxurious Loft Apartment in the Heart of Downtown Asheville; 1-Bedroom,2017-04-12 12:12:03.085512,35.59486,-82.553684,0101000020E61000006214048F6FA354C06AD95A5F24CC4140
6540096,1097,16526258,Entire home/apt,,Asheville,,Asheville,9,5.0,6,3.0,,250.0,,2 Br/2 Ba Home Convenient to Downtown and Lake,2017-04-12 12:12:01.596930,35.628359,-82.572178,0101000020E6100000675F79909EA454C0DA9255116ED04140
15062612,1097,86748234,Entire home/apt,,Asheville,,Formerly ETJ,3,5.0,8,3.0,,229.0,,3BR Asheville Cabin w/Acreage & Private Swim Pond!,2017-04-12 12:12:01.593722,35.542647,-82.513743,0101000020E610000022E3512AE1A054C0E222F77475C54140
4173713,1097,20973612,Entire home/apt,,Asheville,,Formerly ETJ,19,5.0,2,1.0,,240.0,,The Suite at Bittersweet,2017-04-12 12:12:01.587060,35.653843,-82.542351,0101000020E6100000FCFCF7E0B5A254C0F9DB9E20B1D34140
10122830,1097,3838067,Entire home/apt,,Asheville,,Asheville,1,0.0,8,3.0,,290.0,,Beautiful historic home downtown,2017-04-12 12:12:01.579476,35.587987,-82.558659,0101000020E61000006EA7AD11C1A354C090BC732843CB4140
16003488,1097,46001530,Entire home/apt,,Asheville,,Asheville,4,5.0,4,1.0,,250.0,,"Downtown, walkable land o comfort!",2017-04-12 12:12:01.567302,35.592057,-82.556568,0101000020E6100000028063CF9EA354C0162F1686C8CB4140
3018908,1097,14991088,Entire home/apt,,Asheville,,Asheville,51,5.0,4,2.0,,215.0,,Inn on Westwood - Bennett Suite Avl,2017-04-12 12:12:01.557788,35.580479,-82.578696,0101000020E6100000DD94F25A09A554C0E481C8224DCA4140
6180513,1097,32054468,Entire home/apt,,Asheville,,Asheville,15,4.5,4,2.0,,219.0,,Downton Annie #4 Champagne Tastes on a Beer Budget,2017-04-12 12:12:01.554286,35.593379,-82.560817,0101000020E61000009D82FC6CE4A354C00C91D3D7F3CB4140
14782142,1097,8939051,Entire home/apt,,Asheville,,Asheville,11,5.0,8,4.0,,300.0,,"Mid-Century, Bohemian Sanctuary 1 mi from downtown",2017-04-12 12:12:00.132240,35.579232,-82.544554,0101000020E6100000FC3905F9D9A254C0F965304624CA4140
971003,1097,5306734,Entire home/apt,,Asheville,,Asheville,84,5.0,4,2.0,,245.0,,Montford Home 1.5 miles to Downtown,2017-04-12 12:12:00.129066,35.604226,-82.571537,0101000020E61000000EDDEC0F94A454C04AB20E4757CD4140
