room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
2477628,1256,8035294,Entire home/apt,,Asheville,,Asheville,111,5.0,4,2.0,,150.0,,MODERN RIVER ARTS ECO-COTTAGE,2017-05-14 19:06:50.471807,35.589389,-82.567819,0101000020E610000009C3802557A454C0A2CF471971CB4140
17554056,1256,42391889,Entire home/apt,,Asheville,,Asheville,0,0.0,5,2.0,,135.0,,Great location in popular West Asheville,2017-05-14 19:06:45.236979,35.578638,-82.602752,0101000020E61000004FE61F7D93A654C0861C5BCF10CA4140
14489067,1256,45315603,Entire home/apt,,Asheville,,Formerly ETJ,4,5.0,3,1.0,,125.0,,Lovely apartment ONLY 12min from DT Asheville,2017-05-14 19:06:45.219614,35.539783,-82.659253,0101000020E61000008EB27E3331AA54C0E8F7FD9B17C54140
3369973,1256,12087030,Entire home/apt,,Asheville,,Asheville,23,5.0,4,2.0,,120.0,,Betw Biltmore Village and Downtown,2017-05-14 19:06:41.055479,35.583174,-82.546435,0101000020E6100000F29881CAF8A254C052F01472A5CA4140
16147877,1256,27942972,Entire home/apt,,Asheville,,Asheville,18,5.0,4,2.0,,125.0,,Sandy's Place,2017-05-14 19:06:41.020406,35.579034,-82.533316,0101000020E6100000BF9B6ED921A254C0D3A23EC91DCA4140
14352724,1256,7827938,Entire home/apt,,Asheville,,Asheville,56,5.0,2,1.0,,125.0,,NEW: Cozy Modern Luxury Suite & Short Walk to Town,2017-05-14 19:06:40.907925,35.596651,-82.565295,0101000020E6100000E96514CB2DA454C017105A0F5FCC4140
2708104,1256,11297481,Entire home/apt,,Asheville,,Asheville,75,5.0,2,1.0,,110.0,,"MOD STYLE, FIREPLACE, KBED, WELL LOCATED, SPACIOUS",2017-05-14 19:06:34.430655,35.611208,-82.552862,0101000020E6100000E04C4C1762A354C0DB8651103CCE4140
14857013,1256,93023816,Entire home/apt,,Asheville,,Asheville,29,5.0,3,1.0,,105.0,,West Asheville Urban Abode,2017-05-14 19:06:32.327084,35.576463,-82.592354,0101000020E6100000E869C020E9A554C0512D228AC9C94140
18094039,1256,17652423,Entire home/apt,,Asheville,,Asheville,0,0.0,4,2.0,,110.0,,Private Pet Friendly Suite Close to EVERYTHING!,2017-05-14 19:06:32.319836,35.585936,-82.53664,0101000020E61000006E6E4C4F58A254C047C66AF3FFCA4140
6452410,1256,16023445,Entire home/apt,,Asheville,,Asheville,71,4.5,2,1.0,,111.0,,"Sunny, Quiet, Full-Size Downtown Garden Apartment",2017-05-14 19:06:32.265793,35.611695,-82.55088,0101000020E61000005001309E41A354C0381092054CCE4140
17708120,1256,13002007,Entire home/apt,,Asheville,,Asheville,4,5.0,4,1.0,,115.0,,Montford Eclectic & Inviting with Dreamy Location!,2017-05-14 19:06:30.551835,35.598611,-82.560437,0101000020E6100000F99D2633DEA354C04F0306499FCC4140
14992285,1256,34049461,Entire home/apt,,Asheville,,Asheville,7,5.0,3,2.0,,110.0,,"One Mile from Downtown, Newly Updated/Decorated",2017-05-14 19:06:30.503455,35.577609,-82.544436,0101000020E6100000F7B0170AD8A254C009707A17EFC94140
4241484,1256,352405,Entire home/apt,,Asheville,,Asheville,72,5.0,5,2.0,,105.0,,Cozy Charm by Biltmore & Parkway,2017-05-14 19:06:28.416247,35.546163,-82.517038,0101000020E610000083328D2617A154C083A44FABE8C54140
6972023,1256,7500252,Entire home/apt,,Asheville,,Asheville,44,4.5,2,1.0,,108.0,,Sweet studio in the heart of West Asheville,2017-05-14 19:06:28.364381,35.579023,-82.599189,0101000020E6100000DEC7D11C59A654C0DF50F86C1DCA4140
14757919,1256,13282355,Entire home/apt,,Asheville,,Asheville,13,5.0,4,1.0,,118.0,,Bear's Den in Historic Montford,2017-05-14 19:06:28.361044,35.59793,-82.566901,0101000020E610000076C4211B48A454C00DA661F888CC4140
13686970,1256,79724503,Entire home/apt,,Asheville,,Asheville,23,5.0,2,1.0,,110.0,,West Asheville Cottage,2017-05-14 19:06:26.751838,35.57554,-82.606058,0101000020E6100000AB5E7EA7C9A654C019C5724BABC94140
11811039,1256,2566529,Entire home/apt,,Asheville,,Asheville,38,5.0,4,1.0,,95.0,,N. Asheville Retreat with King Bed and Views,2017-05-14 19:06:21.640109,35.641244,-82.573081,0101000020E6100000603DEE5BADA454C0CC608C4814D24140
8225458,1256,43374163,Entire home/apt,,Asheville,,Formerly ETJ,1,0.0,4,3.0,,93.0,,Peace and Quiet Minutes From Town,2017-05-14 19:06:21.635458,35.554236,-82.510976,0101000020E61000009E42AED4B3A054C008228B34F1C64140
18631547,1256,129441443,Entire home/apt,,Asheville,,Asheville,0,0.0,3,1.0,,97.0,,Cozy and Convenient East Asheville Apartment,2017-05-14 19:06:21.630549,35.580489,-82.511095,0101000020E61000008B89CDC7B5A054C00858AB764DCA4140
16267469,1256,22763355,Entire home/apt,,Asheville,,Asheville,4,5.0,2,1.0,,94.0,,Biltmore Village Bungalow!,2017-05-14 19:06:19.787726,35.563531,-82.511668,0101000020E6100000399A232BBFA054C01EA4A7C821C84140
6290666,1256,21539203,Entire home/apt,,Asheville,,Asheville,122,5.0,2,1.0,,99.0,,Quiet Getaway with Charm and Views,2017-05-14 19:06:17.912499,35.594037,-82.536528,0101000020E6100000DA58897956A254C096CE876709CC4140
6480745,1256,6074062,Entire home/apt,,Asheville,,Asheville,88,5.0,6,2.0,,99.0,,One block from Haywood Road,2017-05-14 19:06:17.897364,35.572984,-82.589903,0101000020E6100000FD3383F8C0A554C0CD902A8A57C94140
11738931,1256,48021061,Entire home/apt,,Asheville,,Asheville,31,5.0,4,1.0,,99.0,,The Suite,2017-05-14 19:06:16.047470,35.568482,-82.59151,0101000020E61000007250C24CDBA554C0AE2EA704C4C84140
15009020,1256,22262863,Entire home/apt,,Asheville,,Asheville,30,5.0,4,2.0,,99.0,,"Creekside Casa Walk to Biltmore, 5 min to Downtown",2017-05-14 19:06:15.960462,35.557525,-82.513765,0101000020E610000016359886E1A054C0E8D9ACFA5CC74140
2011367,1256,10349105,Entire home/apt,,Asheville,,Asheville,96,5.0,4,1.0,,97.0,,Charming and Convenient 1 BR Apt.,2017-05-14 19:06:14.125148,35.599863,-82.544586,0101000020E610000001F73C7FDAA254C04C8A8F4FC8CC4140
11728697,1256,15708987,Entire home/apt,,Asheville,,Asheville,67,5.0,4,1.0,,99.0,,Cozy Cottage in the City,2017-05-14 19:06:14.114562,35.563473,-82.528904,0101000020E61000004FAE2990D9A154C0EA961DE21FC84140
4124504,1256,11006041,Entire home/apt,,Asheville,,Asheville,162,5.0,4,2.0,,99.0,,Forest Hill Bungalow,2017-05-14 19:06:14.108527,35.573469,-82.537531,0101000020E610000084656CE866A254C08A22A46E67C94140
12782989,1256,54187184,Entire home/apt,,Asheville,,Asheville,53,5.0,2,1.0,,89.0,,River Arts Garden Apartment Private Bath & Kitchen,2017-05-14 19:06:12.542420,35.589691,-82.567108,0101000020E610000033535A7F4BA454C06EDFA3FE7ACB4140
14334104,1256,52167435,Entire home/apt,,Asheville,,Asheville,20,5.0,3,1.0,,89.0,,Aurora's sunrise   5 min. to downtown,2017-05-14 19:06:12.487492,35.587523,-82.534273,0101000020E6100000B188618731A254C0EB5223F433CB4140
13716891,1256,7429638,Entire home/apt,,Asheville,,Asheville,77,5.0,2,1.0,,89.0,,The Zen Cabin,2017-05-14 19:06:10.777200,35.616089,-82.553063,0101000020E61000002B685A6265A354C072361D01DCCE4140
14011745,1256,2718902,Entire home/apt,,Asheville,,Asheville,33,5.0,2,0.0,,85.0,,Creekside Zen Den near Downtown,2017-05-14 19:06:10.735217,35.592586,-82.510278,0101000020E610000092770E65A8A054C0A208A9DBD9CB4140
18322753,1256,101091518,Entire home/apt,,Asheville,,Asheville,4,5.0,4,1.0,,90.0,,Frog Crossing,2017-05-14 19:06:08.980887,35.571919,-82.593312,0101000020E6100000C214E5D2F8A554C0037B4CA434C94140
13373427,1256,3018614,Entire home/apt,,Asheville,,Asheville,49,5.0,2,1.0,,95.0,,Studio in the Trees - 2 miles to Biltmore Estate,2017-05-14 19:06:08.977146,35.584617,-82.534329,0101000020E61000007B13437232A254C0C3D7D7BAD4CA4140
15343687,1256,29602697,Entire home/apt,,Asheville,,Asheville,33,5.0,2,1.0,,90.0,,Feel at home in West Asheville,2017-05-14 19:06:08.961939,35.581405,-82.584841,0101000020E61000000917F2086EA554C08D5DA27A6BCA4140
15475292,1256,89538800,Entire home/apt,,Asheville,,Asheville,69,5.0,2,1.0,,90.0,,Bright East Asheville Studio Apt.,2017-05-14 19:06:08.810698,35.583598,-82.501912,0101000020E6100000145E82531FA054C06901DA56B3CA4140
4764715,1256,3441402,Entire home/apt,,Asheville,,Asheville,179,5.0,2,1.0,,95.0,,West AVL Chemical FREE Green Getaway,2017-05-14 19:06:08.759352,35.573386,-82.573401,0101000020E6100000999F1B9AB2A454C0FCFD62B664C94140
4895765,1256,5035186,Entire home/apt,,Asheville,,Asheville,206,5.0,4,1.0,,95.0,,Beautiful Kenilworth Jewel,2017-05-14 19:06:08.679685,35.57424,-82.532876,0101000020E6100000B134F0A31AA254C00C0742B280C94140
1039028,1256,4143638,Entire home/apt,,Asheville,,Formerly ETJ,82,5.0,4,1.0,,90.0,,The Cottage on Parkway Loop,2017-05-14 19:06:08.637577,35.55144,-82.491325,0101000020E610000043AD69DE719F54C066DAFE9595C64140
881707,1256,4664726,Entire home/apt,,Asheville,,Asheville,273,5.0,2,1.0,,90.0,,West A'ville sanctuary in the trees,2017-05-14 19:06:08.572907,35.568931,-82.594748,0101000020E61000002157EA5910A654C01D5723BBD2C84140
8362668,1256,23163164,Entire home/apt,,Asheville,,Asheville,114,5.0,4,1.0,,70.0,,"Private floor, stroll to W. AVL",2017-05-14 19:06:03.066587,35.576338,-82.599437,0101000020E6100000CAC0012D5DA654C095B88E71C5C94140
14203513,1256,3578821,Entire home/apt,,Asheville,,Asheville,57,5.0,3,1.0,,75.0,,World Spirit Guest Suite,2017-05-14 19:06:01.122683,35.595343,-82.619071,0101000020E6100000BBB9F8DB9EA754C086730D3334CC4140
1243512,1256,427027,Entire home/apt,,Asheville,,Asheville,25,5.0,16,10.0,,2222.0,,Multiple Neighboring Downtown Lofts,2017-05-14 19:05:56.065361,35.598206,-82.552741,0101000020E6100000228AC91B60A354C0AF22A30392CC4140
18192104,1256,119003688,Entire home/apt,,Asheville,,Asheville,0,0.0,10,5.0,,1250.0,,Private Group Spa Experience!,2017-05-14 19:05:54.729058,35.606768,-82.557047,0101000020E61000006FD575A8A6A354C03221E692AACD4140
4907244,1256,4898847,Entire home/apt,,Asheville,,Asheville,22,5.0,12,6.0,,1095.0,,1843 Rankin House Inn,2017-05-14 19:05:54.685034,35.599858,-82.557262,0101000020E61000006D533C2EAAA354C03A1F9E25C8CC4140
17893818,1256,427027,Entire home/apt,,Asheville,,Asheville,0,0.0,12,4.0,,730.0,,TwinStär Flats in Central Downtown,2017-05-14 19:05:53.166844,35.59525,-82.552003,0101000020E6100000CF12640454A354C0D578E92631CC4140
18248623,1256,96187307,Entire home/apt,,Asheville,,Formerly ETJ,0,0.0,12,4.0,,600.0,,Deerhaven Hideaway; Luxurious Convenience to Biltmore Park,2017-05-14 19:05:51.573791,35.495761,-82.543805,0101000020E6100000AF997CB3CDA254C0EED0B01875BF4140
14884802,1256,6074062,Entire home/apt,,Asheville,,Asheville,23,5.0,11,4.0,,550.0,,Luxury accommodations in the heart of downtown.,2017-05-14 19:05:51.518133,35.594909,-82.555177,0101000020E6100000739F1C0588A354C04C8C65FA25CC4140
17606368,1256,96187307,Entire home/apt,,Asheville,,Formerly ETJ,0,0.0,12,4.0,,500.0,,"Hidden Cove on the doorstep of Downtown Asheville; HOT TUB, Game Rm, LUXURY!",2017-05-14 19:05:50.030684,35.616174,-82.520703,0101000020E610000076FBAC3253A154C0A05225CADECE4140
17866138,1256,427027,Entire home/apt,,Asheville,,Asheville,1,0.0,6,2.0,,365.0,,NEW Modern 吾妻 Azuma Flat in Central Downtown,2017-05-14 19:05:48.404126,35.595632,-82.552522,0101000020E610000083143C855CA354C0BD395CAB3DCC4140
16937957,1256,96187307,Entire home/apt,,Asheville,,Formerly ETJ,1,0.0,10,3.0,,350.0,,Cove Cottage - Charming Cottage Located Right Outside Downtown Asheville!,2017-05-14 19:05:48.390660,35.610273,-82.522462,0101000020E6100000C7D9740470A154C0DF50F86C1DCE4140
990426,1256,427027,Entire home/apt,,Asheville,,Asheville,32,4.5,5,2.0,,315.0,,City Centre Loft with Indoor Swing,2017-05-14 19:05:48.385594,35.5985,-82.552424,0101000020E6100000A26131EA5AA354C0F853E3A59BCC4140
16937972,1256,96187307,Entire home/apt,,Asheville,,Asheville,0,0.0,5,2.0,,375.0,,5-Star Luxurious Urban 2-Bdrm Loft in the Heart of Downtown Asheville,2017-05-14 19:05:48.381352,35.593121,-82.55265,0101000020E61000009A081B9E5EA354C010C99063EBCB4140
4226713,1256,21935451,Entire home/apt,,Asheville,,Asheville,46,5.0,10,5.0,,475.0,,Custom Craftsman-10 mins from town,2017-05-14 19:05:48.366854,35.617698,-82.505003,0101000020E610000071581AF851A054C0FD6662BA10CF4140
16937969,1256,96187307,Entire home/apt,,Asheville,,Asheville,0,0.0,5,2.0,,375.0,,5-Star Luxurious Urban 2-Bdrm Loft in the Heart of Downtown Asheville,2017-05-14 19:05:48.360448,35.593499,-82.554166,0101000020E610000087A3AB7477A354C0B79A75C6F7CB4140
17893645,1256,427027,Entire home/apt,,Asheville,,Asheville,0,0.0,6,2.0,,365.0,,NEW Modern 西 Nishi Flat in Central Downtown,2017-05-14 19:05:48.340828,35.59543,-82.551032,0101000020E61000002BC3B81B44A354C05587DC0C37CC4140
16670320,1256,35166807,Entire home/apt,,Asheville,,Formerly ETJ,0,0.0,12,6.0,,400.0,,.Mountain retreat with city comfort,2017-05-14 19:05:48.337762,35.523879,-82.617176,0101000020E610000012F8C3CF7FA754C0D50792770EC34140
8813084,1256,2044026,Entire home/apt,,Asheville,,Asheville,11,5.0,4,2.0,,400.0,,Montford Bungalow,2017-05-14 19:05:48.301131,35.604805,-82.57449,0101000020E61000004278B471C4A454C088BA0F406ACD4140
6091389,1256,31608670,Entire home/apt,,Asheville,,Asheville,9,5.0,4,2.0,,300.0,,Walk to Downtown! New Construction!,2017-05-14 19:05:48.298641,35.601052,-82.54356,0101000020E61000007BDAE1AFC9A254C003999D45EFCC4140
16607736,1256,397780,Entire home/apt,,Asheville,,Asheville,2,0.0,3,2.0,,350.0,,Fab apartment in the center of downtown!,2017-05-14 19:05:46.760419,35.591125,-82.551422,0101000020E6100000E012807F4AA354C08B6CE7FBA9CB4140
3984596,1256,8260778,Entire home/apt,,Asheville,,Asheville,76,4.5,13,5.0,,350.0,,1930's charmer in West Asheville,2017-05-14 19:05:46.747811,35.574894,-82.571718,0101000020E61000003622180797A454C05455682096C94140
1223655,1256,427027,Entire home/apt,,Asheville,,Asheville,28,5.0,10,4.0,,415.0,,Handsome Chic Loft Downtown,2017-05-14 19:05:46.745623,35.596719,-82.553623,0101000020E61000000FD4298F6EA354C06FF3C64961CC4140
12310425,1256,64613905,Entire home/apt,,Asheville,,Asheville,17,5.0,8,3.0,,325.0,,Haywood House Asheville,2017-05-14 19:05:46.742896,35.579536,-82.596763,0101000020E61000009F1D705D31A654C0656D533C2ECA4140
12401202,1256,67057274,Entire home/apt,,Asheville,,Asheville,4,5.0,6,2.0,,350.0,,5 Star Luxurious Urban Loft Apt,2017-05-14 19:05:46.712658,35.597055,-82.553105,0101000020E61000004390831266A354C0E674594C6CCC4140
5481195,1256,28424329,Entire home/apt,,Asheville,,Asheville,53,5.0,6,2.0,,350.0,,"Asheville's Famous ""Pink House""",2017-05-14 19:05:46.707677,35.619372,-82.550708,0101000020E61000005169C4CC3EA354C07007EA9447CF4140
14803947,1256,18513600,Entire home/apt,,Asheville,,Formerly ETJ,9,5.0,6,3.0,,350.0,,Secluded Chunns Cove 3/3 on 1.5 acres mins to town,2017-05-14 19:05:46.702714,35.613055,-82.522226,0101000020E6100000BDC799266CA154C01CD3139678CE4140
5839119,1256,30315956,Entire home/apt,,Asheville,,Asheville,42,5.0,10,4.0,,490.0,,Historic Montford - 10 People,2017-05-14 19:05:46.697247,35.601928,-82.563418,0101000020E610000093FE5E0A0FA454C0FA4509FA0BCD4140
8133377,1256,26447450,Entire home/apt,,Asheville,,Asheville,38,5.0,8,4.0,,355.0,,Montford Manor,2017-05-14 19:05:46.689774,35.598224,-82.555037,0101000020E61000007AC4E8B985A354C056D7A19A92CC4140
18196444,1256,125587791,Entire home/apt,,Asheville,,Asheville,1,0.0,8,3.0,,375.0,,SunnySide,2017-05-14 19:05:46.687047,35.58798,-82.531677,0101000020E610000044C2F7FE06A254C0DE59BBED42CB4140
12972968,1256,23026854,Entire home/apt,,Asheville,,Asheville,39,5.0,6,2.0,,400.0,,Baumhaus - Peaceful Mountain Escape,2017-05-14 19:05:46.684013,35.63096,-82.540002,0101000020E610000093718C648FA254C0C68A1A4CC3D04140
80905,1256,427027,Entire home/apt,,Asheville,,Asheville,64,4.5,6,1.0,,290.0,,French Industrial Chic Loft,2017-05-14 19:05:44.724300,35.597006,-82.55237,0101000020E6100000A852B3075AA354C005C24EB16ACC4140
16937958,1256,96187307,Entire home/apt,,Asheville,,Asheville,0,0.0,6,2.0,,300.0,,30 Day-Executive Rental - Cozy Cottage at Biltmore Village / Downtown Asheville,2017-05-14 19:05:44.722234,35.564539,-82.539201,0101000020E61000001D3EE94482A254C085285FD042C84140
16937975,1256,96187307,Entire home/apt,,Asheville,,Asheville,1,0.0,4,1.0,,275.0,,Luxurious Loft Apartment in the Heart of Downtown Asheville; 1-Bedroom,2017-05-14 19:05:44.720175,35.593818,-82.553443,0101000020E6100000CF4C309C6BA354C058E36C3A02CC4140
16937973,1256,96187307,Entire home/apt,,Asheville,,Asheville,1,0.0,4,1.0,,275.0,,Luxurious Loft Apartment in the Heart of Downtown Asheville; 1-Bedroom,2017-05-14 19:05:44.718036,35.59486,-82.553684,0101000020E61000006214048F6FA354C06AD95A5F24CC4140
720609,1256,427027,Entire home/apt,,Asheville,,Asheville,40,5.0,6,1.0,,295.0,,World Eclectic-Heart of the City,2017-05-14 19:05:44.713247,35.598056,-82.552561,0101000020E6100000E202D0285DA354C09A9658198DCC4140
13514183,1256,32054468,Entire home/apt,,Asheville,,Asheville,6,5.0,4,2.0,,219.0,,Downton Annie Apt # Two Unrestricted Style Reborn,2017-05-14 19:05:44.710322,35.595161,-82.561524,0101000020E6100000D3FA5B02F0A354C0656D533C2ECC4140
16937982,1256,96187307,Entire home/apt,,Asheville,,Asheville,1,0.0,5,2.0,,275.0,,The Reed Cottage at Biltmore Village; Perfect for 30-day Exec. Rental,2017-05-14 19:05:44.707993,35.563114,-82.539456,0101000020E61000006268757286A254C0BAF59A1E14C84140
6180513,1256,32054468,Entire home/apt,,Asheville,,Asheville,15,4.5,4,2.0,,219.0,,Downton Annie #4 Champagne Tastes on a Beer Budget,2017-05-14 19:05:44.692707,35.593379,-82.560817,0101000020E61000009D82FC6CE4A354C00C91D3D7F3CB4140
3694260,1256,2759944,Entire home/apt,,Asheville,,Asheville,1,0.0,5,2.0,,250.0,,Beautiful Arts and Crafts cottage ,2017-05-14 19:05:44.652206,35.604544,-82.568868,0101000020E61000006BEF535568A454C01B7FA2B261CD4140
15469734,1256,3982820,Entire home/apt,,Asheville,,Asheville,8,5.0,8,3.0,,225.0,,"Updated, spacious home in West AVL",2017-05-14 19:05:44.649892,35.578203,-82.595826,0101000020E6100000D106600322A654C07CB94F8E02CA4140
16826141,1256,49736754,Entire home/apt,,Asheville,,Asheville,2,0.0,10,2.0,,250.0,,Stunning Barn Loft Just Outside of Asheville,2017-05-14 19:05:42.712122,35.586321,-82.487171,0101000020E6100000D12346CF2D9F54C0A0FA07910CCB4140
